Time, Error Length, Energy
3.45, -0.0017019212, 917.18835
3.50, 0.0014824569, 912.6294
3.55, 5.121827E-4, 908.70593
3.60, 6.507337E-4, 904.22754
3.65, 0.0017291307, 900.558
3.70, 0.0028233528, 893.12854
3.75, 0.0010744631, 890.5504
3.80, 7.688999E-4, 888.5561
3.85, 5.184114E-4, 887.0614
3.90, 6.0385466E-4, 886.2052
3.95, 3.5873055E-4, 886.13403
4.00, 3.4055114E-4, 887.1109
4.05, 2.6792288E-4, 888.351
4.10, 3.1110644E-4, 889.5354
4.15, 4.1297078E-4, 890.48834
4.20, 3.6981702E-4, 891.32117
4.25, 2.5460124E-4, 891.92316
4.30, 3.323853E-4, 892.337
4.35, 5.1003695E-4, 891.2442
4.40, 1.8757582E-4, 891.2846
4.45, 6.028116E-4, 891.2416
4.50, 3.5339594E-4, 891.0212
4.55, 2.9993057E-4, 890.7245
4.60, 1.92523E-4, 890.3306
4.65, 2.4828315E-4, 889.7964
4.70, 5.9601665E-4, 888.9726
4.75, 2.7292967E-4, 888.19037
4.80, 3.4871697E-4, 887.3439
4.85, 1.5196204E-4, 886.47656
4.90, 2.0289421E-4, 885.51196
4.95, 3.7962198E-4, 884.3993
5.00, 4.1091442E-4, 883.25073
5.05, 2.475083E-4, 882.1459
5.10, 1.9165874E-4, 881.0694
5.15, 2.97606E-4, 879.78564
5.20, 4.5448542E-4, 878.7098
5.25, 5.7742E-4, 878.5425
5.30, 4.1002035E-4, 879.7016
5.35, 4.8404932E-4, 882.2044
5.40, 0.0012970567, 884.73926
5.45, 6.902516E-4, 886.5426
5.50, 9.1707706E-4, 887.40125
5.55, 0.002942413, 880.22156
5.60, 0.010832816, 835.0797
5.65, 0.0012304783, 839.0615
5.70, 8.1416965E-4, 835.50415
5.75, 9.006858E-4, 831.8987
5.80, 0.0012154281, 827.88635
5.85, 6.0379505E-4, 823.0071
5.90, 2.3114681E-4, 820.0048
5.95, 3.7404895E-4, 818.641
6.00, 2.988577E-4, 819.7069
6.05, 3.6275387E-4, 820.58655
6.10, 4.5716763E-4, 821.3631
6.15, 3.2544136E-4, 822.2069
6.20, 1.7094612E-4, 823.16736
6.25, 1.526475E-4, 824.021
6.30, 3.0648708E-4, 824.6932
6.35, 2.9593706E-4, 825.2958
6.40, 1.1512637E-4, 825.93536
6.45, 8.225441E-5, 826.4364
6.50, 1.00404024E-4, 826.7996
6.55, 1.7371774E-4, 826.99115
6.60, 4.5764446E-4, 826.9906
6.65, 4.325509E-4, 826.60925
6.70, 2.5814772E-4, 826.4713
6.75, 2.5260448E-4, 826.0437
6.80, 0.0011532009, 825.2677
6.85, 5.4341555E-4, 824.3131
6.90, 6.0403347E-4, 823.33746
6.95, 3.2365322E-4, 822.42456
7.00, 2.744496E-4, 821.4468
7.05, 2.796054E-4, 820.31396
7.10, 2.0089746E-4, 819.26196
7.15, 1.7246604E-4, 818.621
7.20, 5.8218837E-4, 818.57825
7.25, 3.18408E-4, 819.3255
7.30, 8.163154E-4, 820.4548
7.35, 0.001624912, 820.1482
7.40, 0.0014171302, 819.89996
7.45, 3.2743812E-4, 820.53253
7.50, 4.1040778E-4, 822.07574
7.55, 0.001663506, 822.9197
7.60, 9.7486377E-4, 823.0824
7.65, 0.0012570322, 823.1084
7.70, 0.0012197495, 822.5688
7.75, 7.4002147E-4, 821.81995
7.80, 0.001267761, 820.5863
7.85, 8.3616376E-4, 818.8045
7.90, 4.3204427E-4, 817.6516
7.95, 0.0013346076, 816.30164
8.00, 0.0044017434, 808.8376
8.05, 2.1234155E-4, 807.3843
8.10, 2.1061301E-4, 804.98615
8.15, 4.9349666E-4, 802.8283
8.20, 9.3606114E-4, 800.2986
8.25, 6.2546134E-4, 798.82227
8.30, 9.4279647E-4, 799.0676
8.35, 5.7920814E-4, 799.6616
8.40, 3.117621E-4, 800.6323
8.45, 3.7109852E-4, 801.52814
8.50, 4.0185452E-4, 802.2812
8.55, 1.2353063E-4, 803.037
8.60, 1.2251735E-4, 803.69934
8.65, 1.5810132E-4, 804.22095
8.70, 1.0988116E-4, 804.628
8.75, 1.2922287E-4, 804.85547
8.80, 1.3399124E-4, 804.9308
8.85, 1.5568733E-4, 804.86975
8.90, 1.8620491E-4, 804.6657
8.95, 1.4561415E-4, 804.37537
9.00, 1.4168024E-4, 803.95087
9.05, 2.0998716E-4, 803.36926
9.10, 2.4348497E-4, 802.5902
9.15, 2.3531914E-4, 801.7272
9.20, 3.6475062E-4, 800.80023
9.25, 2.5478005E-4, 799.85657
9.30, 2.0059943E-4, 798.80707
9.35, 3.1903386E-4, 797.6126
9.40, 5.762279E-4, 796.25916
9.45, 4.6533346E-4, 795.3186
9.50, 4.143715E-4, 795.8583
9.55, 8.493364E-4, 797.5724
9.60, 6.390214E-4, 800.20166
9.65, 6.673932E-4, 802.9537
9.70, 0.0012173057, 804.6356
9.75, 0.0010914505, 805.57935
9.80, 0.0035861433, 798.96436
9.85, 0.0014310479, 798.379
9.90, 0.0010616481, 796.79565
9.95, 4.862249E-4, 795.7189
10.00, 6.16312E-4, 794.54065
10.05, 0.0020697117, 792.255
10.10, 3.5852194E-4, 790.5853
10.15, 3.5485625E-4, 788.93835
10.20, 6.18428E-4, 787.3836
10.25, 8.601546E-4, 785.51917
10.30, 7.7071786E-4, 784.0605
10.35, 5.494058E-4, 782.5418
10.40, 5.688369E-4, 781.9288
10.45, 5.7426095E-4, 781.7856
10.50, 0.0018330514, 781.2751
10.55, 5.5480003E-4, 781.18176
10.60, 5.899966E-4, 781.2073
10.65, 3.0076504E-4, 781.71655
10.70, 2.912283E-4, 782.27716
10.75, 2.6506186E-4, 782.7506
10.80, 1.616478E-4, 783.2795
10.85, 7.650256E-5, 783.5963
10.90, 5.1110983E-5, 783.8021
10.95, 5.4597855E-5, 783.9226
11.00, 7.221103E-5, 783.8391
11.05, 1.3360381E-4, 783.5394
11.10, 2.7617812E-4, 783.0691
11.15, 2.8303266E-4, 782.4378
11.20, 2.1705031E-4, 781.69727
11.25, 2.682507E-4, 780.8115
11.30, 4.1404366E-4, 779.97186
11.35, 3.2371283E-4, 779.291
11.40, 3.2490492E-4, 778.66785
11.45, 8.612871E-4, 778.0818
11.50, 4.5531988E-4, 777.50195
11.55, 9.7477436E-4, 776.81146
11.60, 8.1139803E-4, 777.367
11.65, 7.3990226E-4, 778.6304
11.70, 0.0011943579, 779.954
11.75, 0.0013189018, 780.816
11.80, 8.648932E-4, 781.8939
11.85, 5.3703785E-4, 782.99084
11.90, 6.3565373E-4, 784.1406
11.95, 6.0242414E-4, 785.1896
12.00, 9.948015E-4, 785.7924
12.05, 9.614825E-4, 785.4688
12.10, 0.0029848814, 781.21484
12.15, 0.002349466, 772.62115
12.20, 3.195405E-4, 769.1107
12.25, 0.0012090206, 766.26666
12.30, 4.4453144E-4, 763.92426
12.35, 7.7465177E-4, 761.6311
12.40, 5.502105E-4, 759.4494
12.45, 4.528165E-4, 757.6736
12.50, 3.528893E-4, 756.8705
12.55, 6.400645E-4, 756.5569
12.60, 3.9958954E-4, 756.54175
12.65, 7.0115924E-4, 756.4519
12.70, 6.611943E-4, 756.8269
12.75, 3.3411384E-4, 757.29675
12.80, 1.3935566E-4, 757.85376
12.85, 3.2955408E-4, 758.159
12.90, 1.5464425E-4, 757.782
12.95, 2.490878E-4, 757.98303
13.00, 4.1398406E-4, 757.9874
13.05, 2.5328994E-4, 757.9411
13.10, 2.964735E-4, 757.773
13.15, 3.9422512E-4, 757.46246
13.20, 4.2447448E-4, 757.11584
13.25, 1.9791722E-4, 756.6834
13.30, 2.3329258E-4, 756.058
13.35, 2.0772219E-4, 755.2609
13.40, 2.8294325E-4, 754.3692
13.45, 5.595982E-4, 753.27155
13.50, 9.5173717E-4, 751.9558
13.55, 4.107356E-4, 750.9918
13.60, 2.721846E-4, 749.9613
13.65, 3.6886334E-4, 749.93933
13.70, 5.739331E-4, 751.26483
13.75, 6.042719E-4, 752.8894
13.80, 0.0010091364, 754.69794
13.85, 3.4472346E-4, 756.6167
13.90, 2.464354E-4, 759.0224
13.95, 3.56704E-4, 761.5254
14.00, 0.0034778416, 761.6217
14.05, 0.0025665164, 759.1824
14.10, 3.5864115E-4, 758.3493
14.15, 0.0011254251, 756.7276
14.20, 0.0012255013, 754.99445
14.25, 0.0014190674, 752.7685
14.30, 6.468892E-4, 750.05237
14.35, 0.0011324584, 747.42255
14.40, 1.7556548E-4, 744.9161
14.45, 1.7753243E-4, 742.7046
14.50, 3.5002828E-4, 740.6894
14.55, 4.6247244E-4, 738.9373
14.60, 3.8298965E-4, 737.59094
14.65, 8.762777E-4, 736.8394
14.70, 5.160868E-4, 736.67084
14.75, 0.0015946031, 736.3368
14.80, 4.3022633E-4, 737.0487
14.85, 2.0650029E-4, 737.901
14.90, 2.4408102E-4, 738.5749
14.95, 3.0863285E-4, 739.1934
15.00, 4.0569901E-4, 739.68317
15.05, 4.300773E-4, 740.0531
15.10, 4.260838E-4, 740.30725
15.15, 4.081428E-4, 740.4614
15.20, 1.6951561E-4, 740.546
15.25, 1.03354454E-4, 740.4733
15.30, 9.3489885E-5, 740.22644
15.35, 1.1405349E-4, 739.81726
15.40, 1.5696883E-4, 739.4637
15.45, 2.1401048E-4, 739.10236
15.50, 2.913773E-4, 738.67053
15.55, 3.502667E-4, 738.18774
15.60, 5.5226684E-4, 737.985
15.65, 5.3820014E-4, 738.2453
15.70, 5.1772594E-4, 738.8551
15.75, 0.0012095869, 738.7394
15.80, 7.402003E-4, 738.61487
15.85, 3.465116E-4, 739.93005
15.90, 8.274913E-4, 741.29675
15.95, 0.0021104217, 740.6477
16.00, 5.3560734E-4, 740.6085
16.05, 3.553927E-4, 741.1063
16.10, 5.3563714E-4, 741.71735
16.15, 7.608235E-4, 742.13403
16.20, 0.0011210144, 742.1368
16.25, 0.0010136366, 741.92163
16.30, 6.534159E-4, 741.24744
16.35, 9.7054243E-4, 739.9813
16.40, 0.002511382, 736.33575
16.45, 7.1921945E-4, 733.0646
16.50, 9.5260143E-4, 730.65845
16.55, 3.5983324E-4, 728.7057
16.60, 4.5377016E-4, 726.41284
16.65, 8.737445E-4, 724.0355
16.70, 8.328557E-4, 721.6543
16.75, 3.1766295E-4, 719.74347
16.80, 3.4978986E-4, 718.98224
16.85, 4.2369962E-4, 719.3612
16.90, 1.6278028E-4, 720.09436
16.95, 2.9069185E-4, 720.64374
17.00, 0.0012188256, 720.771
17.05, 2.874732E-4, 721.0724
17.10, 2.7674437E-4, 721.5695
17.15, 1.6501546E-4, 721.982
17.20, 9.614229E-5, 722.3265
17.25, 9.459257E-5, 722.4955
17.30, 9.4115734E-5, 722.51855
17.35, 9.5009804E-5, 722.3935
17.40, 1.475811E-4, 722.1243
17.45, 2.759993E-4, 721.6864
17.50, 2.091825E-4, 721.20135
17.55, 1.97649E-4, 720.58575
17.60, 3.51727E-4, 719.87274
17.65, 3.401935E-4, 719.07184
17.70, 2.8052926E-4, 718.447
17.75, 4.7388673E-4, 717.8467
17.80, 5.450845E-4, 718.5992
17.85, 5.7047606E-4, 720.13385
17.90, 8.992553E-4, 721.9291
17.95, 0.0019131601, 721.91296
18.00, 3.5107136E-4, 723.5779
18.05, 2.1377206E-4, 725.1375
18.10, 9.0169907E-4, 726.82117
18.15, 0.001968205, 727.21564
18.20, 0.001026541, 725.40845
18.25, 2.3281574E-4, 725.48047
18.30, 7.29233E-4, 725.57166
18.35, 9.920597E-4, 725.4574
18.40, 7.5143576E-4, 724.83765
18.45, 0.0010984838, 724.00995
18.50, 8.031428E-4, 722.9999
18.55, 0.001714021, 721.0012
18.60, 9.636879E-4, 719.36774
18.65, 6.428063E-4, 717.5348
18.70, 2.4864078E-4, 716.0921
18.75, 3.1146407E-4, 714.84753
18.80, 0.0021433234, 712.8058
18.85, 4.0000677E-4, 711.7322
18.90, 1.7786026E-4, 710.86414
18.95, 2.7951598E-4, 710.03925
19.00, 8.0034137E-4, 709.0856
19.05, 0.0010423958, 707.9407
19.10, 2.1195412E-4, 707.4492
19.15, 1.8110871E-4, 707.3628
19.20, 1.2946129E-4, 707.55194
19.25, 1.2415648E-4, 707.66455
19.30, 1.9159913E-4, 707.6732
19.35, 2.8827786E-4, 707.5706
19.40, 2.8139353E-4, 707.33044
19.45, 2.810955E-4, 707.10315
19.50, 3.0705333E-4, 706.78754
19.55, 6.969571E-4, 706.1353
19.60, 3.002286E-4, 705.5329
19.65, 3.7935376E-4, 704.99725
19.69, 2.808571E-4, 704.4523
19.74, 1.5982985E-4, 703.81555
19.79, 1.9022822E-4, 703.0853
19.84, 4.7838688E-4, 702.31964
19.89, 3.182888E-4, 701.8721
19.94, 5.7801604E-4, 703.0877
19.99, 5.3185225E-4, 704.1588
20.04, 4.1884184E-4, 705.9098
20.09, 5.928278E-4, 707.79114
20.14, 2.7284026E-4, 709.9083
20.19, 3.669858E-4, 712.18054
20.24, 0.002667278, 713.04004
20.29, 0.0013872087, 713.3413
20.34, 5.553961E-4, 712.7621
20.39, 0.0025746226, 710.35205
20.44, 0.0018869638, 706.04675
20.49, 9.804964E-5, 704.91956
20.54, 4.914403E-4, 703.5082
20.59, 3.6478043E-4, 702.3848
20.64, 0.0031274557, 699.0062
20.69, 7.9622865E-4, 697.6943
20.74, 2.502501E-4, 695.9305
20.79, 6.349385E-4, 694.141
20.84, 3.1495094E-4, 692.82324
20.89, 2.4229288E-4, 691.5939
20.94, 8.7302923E-4, 690.6222
20.99, 5.2019954E-4, 689.8689
21.04, 0.0013655424, 689.13007
21.09, 5.6636333E-4, 689.2574
21.14, 2.1338463E-4, 689.36755
21.19, 1.8107891E-4, 689.5619
21.24, 6.020069E-4, 689.82245
21.29, 6.843209E-4, 689.6558
21.34, 5.325079E-4, 689.7473
21.39, 2.3469329E-4, 689.9116
21.44, 1.1563301E-4, 690.06134
21.49, 1.2138486E-4, 690.1414
21.54, 1.0621548E-4, 690.11395
21.59, 9.483099E-5, 690.0288
21.64, 1.373887E-4, 689.8713
21.69, 2.1219254E-4, 689.7039
21.74, 2.6628375E-4, 689.7379
21.79, 3.8075447E-4, 689.7878
21.84, 5.1376224E-4, 689.9381
21.89, 8.841753E-4, 689.97046
21.94, 5.456805E-4, 690.319
21.99, 0.0017700493, 689.7921
22.04, 8.1676245E-4, 690.57794
22.09, 7.389188E-4, 691.5929
22.14, 3.978908E-4, 692.7565
22.19, 5.003512E-4, 693.99005
22.24, 9.869933E-4, 694.84076
22.29, 0.0013386905, 694.9552
22.34, 7.754564E-4, 695.32245
22.39, 4.966259E-4, 695.77124
22.44, 0.0010735095, 695.9446
22.49, 4.339218E-4, 696.11206
22.54, 5.2428246E-4, 696.2637
22.59, 7.966161E-4, 696.2291
22.64, 0.0023831427, 690.5097
22.69, 3.8021803E-4, 688.68365
22.74, 3.6385655E-4, 686.55206
22.79, 3.7673116E-4, 684.5725
22.84, 4.5993924E-4, 682.7479
22.89, 0.0012500584, 680.78796
22.94, 6.1905384E-4, 679.0115
22.99, 2.2521615E-4, 677.71216
23.04, 3.219247E-4, 676.4057
23.09, 3.3828616E-4, 675.13165
23.14, 7.16418E-4, 674.19006
23.19, 7.5533986E-4, 674.0745
23.24, 4.1788816E-4, 674.47906
23.29, 1.4561415E-4, 675.0745
23.34, 1.2373924E-4, 675.5352
23.39, 1.59204E-4, 675.8296
23.44, 1.8078089E-4, 675.9884
23.49, 1.5830994E-4, 676.0293
23.54, 1.309216E-4, 675.92664
23.59, 1.1974573E-4, 675.6869
23.64, 1.8426776E-4, 675.2966
23.69, 4.51535E-4, 674.7143
23.74, 4.632473E-4, 674.1329
23.79, 7.776618E-4, 673.5542
23.84, 6.0263276E-4, 672.54346
23.89, 2.8723478E-4, 673.0116
23.94, 2.2530556E-4, 673.62366
23.99, 1.552105E-4, 674.41907
24.04, 2.0459294E-4, 675.6001
24.09, 6.417036E-4, 677.1475
24.14, 8.262694E-4, 677.9412
24.19, 2.2640824E-4, 679.4812
24.24, 5.2568316E-4, 681.32416
24.29, 9.777248E-4, 682.98254
24.34, 0.0016510487, 683.8284
24.39, 0.0018716455, 683.41846
24.44, 6.453097E-4, 683.31866
24.49, 5.3679943E-4, 683.0759
24.54, 7.722378E-4, 682.7224
24.59, 7.915795E-4, 682.18445
24.64, 3.6478043E-4, 681.9098
24.69, 0.0010275245, 681.4824
24.74, 8.337796E-4, 679.609
24.79, 4.8157573E-4, 678.10986
24.84, 5.132556E-4, 676.7423
24.89, 0.0010593235, 675.2783
24.94, 6.466508E-4, 673.9366
24.99, 4.916787E-4, 672.74115
25.04, 4.6160817E-4, 671.6539
25.09, 5.476177E-4, 670.47864
25.14, 6.8444014E-4, 669.4918
25.19, 4.5078993E-4, 668.6163
25.24, 2.887249E-4, 668.02423
25.29, 2.784133E-4, 667.6242
25.34, 4.2137504E-4, 667.1888
25.39, 5.837381E-4, 666.85675
25.44, 3.8394332E-4, 666.65314
25.49, 1.4790893E-4, 666.5096
25.54, 1.437366E-4, 666.31287
25.59, 2.4172664E-4, 666.0432
25.64, 5.1862E-4, 665.6216
25.69, 5.3715706E-4, 665.1122
25.74, 2.604127E-4, 664.76764
25.79, 1.9443035E-4, 664.41364
25.84, 2.0739436E-4, 664.00073
25.89, 3.3000112E-4, 663.5507
25.94, 6.38783E-4, 663.05585
25.99, 5.006492E-4, 663.32367
26.04, 3.1393766E-4, 664.6606
26.09, 2.7549267E-4, 666.23096
26.14, 4.990399E-4, 667.9082
26.19, 7.967651E-4, 669.37225
26.24, 7.9381466E-4, 671.0584
26.29, 7.6520443E-4, 672.6714
26.34, 0.0010308623, 674.0685
26.39, 6.135702E-4, 675.2356
26.44, 6.918907E-4, 676.1853
26.49, 8.829534E-4, 676.79755
26.54, 0.0016763508, 675.45056
26.59, 0.0015520453, 674.82764
26.64, 7.36475E-4, 673.5304
26.69, 6.047487E-4, 672.28406
26.74, 5.955696E-4, 671.1074
26.79, 5.271733E-4, 669.8385
26.84, 7.136762E-4, 668.53296
26.89, 6.1017275E-4, 667.1948
26.94, 6.0489774E-4, 665.89197
26.99, 4.2262673E-4, 664.723
27.04, 0.0015790164, 663.2278
27.09, 5.4842234E-4, 661.57623
27.14, 7.276535E-4, 660.65936
27.19, 3.4415722E-4, 660.205
27.24, 6.915927E-4, 659.9139
27.29, 4.645586E-4, 659.90295
27.34, 3.7154555E-4, 659.93304
27.39, 3.6248565E-4, 660.05804
27.44, 4.7320127E-4, 660.1569
27.49, 3.8918853E-4, 660.01294
27.54, 2.6890635E-4, 659.86566
27.59, 2.1776557E-4, 659.7274
27.64, 2.0977855E-4, 659.6314
27.69, 1.912415E-4, 659.56
27.74, 1.6435981E-4, 659.4833
27.79, 2.1827221E-4, 659.4497
27.84, 5.2437186E-4, 659.36163
27.89, 7.77781E-4, 659.2128
27.94, 3.9631128E-4, 659.30725
27.99, 2.6127696E-4, 659.46484
28.04, 3.3044815E-4, 659.9358
28.09, 4.876256E-4, 660.8301
28.14, 9.1707706E-4, 661.85974
28.19, 0.0011502802, 662.5742
28.24, 0.0010009408, 663.4987
28.29, 4.6885014E-4, 664.64264
28.34, 6.189048E-4, 665.684
28.39, 0.0011588633, 666.3672
28.44, 6.802678E-4, 666.9726
28.49, 4.042983E-4, 667.4734
28.54, 4.5269728E-4, 667.9343
28.59, 0.0013263822, 668.1669
28.64, 7.4219704E-4, 668.3406
28.69, 7.927716E-4, 668.0209
28.74, 8.737445E-4, 667.4441
28.79, 0.0021360219, 665.4686
28.84, 8.574426E-4, 664.2388
28.89, 6.456971E-4, 662.5685
28.94, 8.0153346E-4, 660.81494
28.99, 6.6289306E-4, 658.8407
29.04, 3.4928322E-4, 656.97656
29.09, 3.425181E-4, 655.23346
29.14, 6.349087E-4, 653.52313
29.19, 7.916689E-4, 651.95984
29.24, 7.2678924E-4, 650.69977
29.29, 3.2389164E-4, 649.98627
29.34, 2.0489097E-4, 649.70544
29.39, 2.5385618E-4, 649.9129
29.44, 3.168583E-4, 650.13293
29.49, 2.87354E-4, 650.4664
29.54, 2.8675795E-4, 650.72217
29.59, 2.1892786E-4, 650.89294
29.64, 1.9824505E-4, 651.0242
29.69, 2.2783875E-4, 650.9952
29.74, 2.2417307E-4, 651.0055
29.79, 2.0098686E-4, 651.0738
29.84, 2.6765466E-4, 651.06866
29.89, 4.5195222E-4, 651.0404
29.94, 6.323159E-4, 651.1591
29.99, 3.6028028E-4, 651.8902
30.04, 3.2931566E-4, 652.9377
