Time, Error Length, Energy
3.80, 0.102222174, 812.71533
3.85, 0.0830811, 817.47363
3.90, 0.08961138, 814.5876
3.95, 0.104435205, 808.93414
4.00, 0.076241225, 814.0388
4.05, 0.022920012, 820.43286
4.10, -2.5981665E-4, 820.8602
4.15, 0.019145787, 820.0144
4.20, 0.04879412, 816.3409
4.25, 0.056979597, 814.31793
4.30, 0.040574044, 816.4227
4.35, 0.013828814, 818.1306
4.40, -0.0012590885, 817.95404
4.45, 0.0074893236, 817.5443
4.50, 0.023048162, 816.54193
4.55, 0.021978796, 816.24603
4.60, 0.020187408, 816.02155
4.65, 0.01951152, 815.8119
4.70, 0.017050713, 815.61633
4.75, 0.021728307, 815.05786
4.80, 0.029679656, 814.04596
4.85, 0.03388977, 813.1828
4.90, 0.037546724, 812.4038
4.95, 0.046684653, 810.8396
5.00, 0.06256652, 807.8469
5.05, 0.08408657, 801.85474
5.10, 0.08525625, 797.8434
5.15, 0.07427606, 799.40234
5.20, 0.05960411, 801.09686
5.25, 0.0480783, 801.5343
5.30, 0.049461216, 800.95874
5.35, 0.05402565, 799.68225
5.40, 0.06817609, 797.0916
5.45, 0.11010206, 786.10986
5.50, 0.15492663, 765.6061
5.55, 0.17653817, 750.0566
5.60, 0.16540748, 753.93665
5.65, 0.12974107, 762.95435
5.70, 0.09085208, 770.08765
5.75, 0.068547755, 773.6061
5.80, 0.0654802, 773.5659
5.85, 0.07654253, 770.4398
5.90, 0.0940429, 765.70825
5.95, 0.088514924, 766.06946
6.00, 0.06309691, 770.33997
6.05, 0.047297657, 772.5324
6.10, 0.045616686, 772.434
6.15, 0.050914645, 771.2849
6.20, 0.055787027, 770.18896
6.25, 0.05530241, 769.8727
6.30, 0.049779266, 770.4617
6.35, 0.04388222, 771.04083
6.40, 0.042240888, 770.99835
6.45, 0.04220438, 770.7326
6.50, 0.036748737, 771.03735
6.55, 0.024819314, 771.8219
6.60, 0.01312387, 772.25793
6.65, 0.009527385, 772.1867
6.70, 0.015051395, 771.778
6.75, 0.021022528, 771.2354
6.80, 0.02021414, 771.0779
6.85, 0.016503155, 771.0969
6.90, 0.0175232, 770.8483
6.95, 0.025024176, 770.14886
7.00, 0.034283966, 769.0903
7.05, 0.041379213, 768.0575
7.10, 0.047803998, 766.94885
7.15, 0.056308597, 765.281
7.20, 0.06520611, 763.1609
7.25, 0.07001287, 761.47815
7.30, 0.06838909, 761.0634
7.35, 0.06329492, 761.51086
7.40, 0.059796304, 761.6054
7.45, 0.06425971, 760.4316
7.50, 0.079680294, 756.9391
7.55, 0.09190884, 752.38306
7.60, 0.100417435, 749.2826
7.65, 0.102715164, 747.87036
7.70, 0.100171626, 746.9464
7.75, 0.11384562, 740.56525
7.80, 0.12877017, 731.244
7.85, 0.13247389, 725.3363
7.90, 0.12082249, 728.9973
7.95, 0.08495754, 737.5506
8.00, 0.055970818, 742.83545
8.05, 0.048404157, 743.5211
8.10, 0.06301162, 740.7468
8.15, 0.08622274, 735.45184
8.20, 0.09442994, 732.3804
8.25, 0.081942886, 734.7401
8.30, 0.055606097, 739.4069
8.35, 0.030374348, 742.1881
8.40, 0.02171126, 742.67554
8.45, 0.03270203, 741.62476
8.50, 0.05235696, 738.99
8.55, 0.0621112, 737.14014
8.60, 0.050459057, 738.66974
8.65, 0.025710523, 741.0332
8.70, 0.0060641468, 741.726
8.75, 0.0032048821, 741.5641
8.80, 0.016492784, 740.95844
8.85, 0.031505734, 739.7332
8.90, 0.037548006, 738.84296
8.95, 0.036286533, 738.7577
9.00, 0.029182464, 739.2227
9.05, 0.023530424, 739.4178
9.10, 0.027225733, 738.9711
9.15, 0.038108885, 737.71906
9.20, 0.048966408, 736.0165
9.25, 0.052951753, 735.0526
9.30, 0.047946036, 735.47034
9.35, 0.04041037, 736.21277
9.40, 0.039100587, 736.1609
9.45, 0.047603995, 734.8661
9.50, 0.06140566, 732.38385
9.55, 0.072224826, 729.86444
9.60, 0.076122284, 728.5791
9.65, 0.07618374, 728.1556
9.70, 0.07862902, 727.21155
9.75, 0.087005585, 724.75525
9.80, 0.10081065, 720.6199
9.85, 0.117010385, 715.11096
9.90, 0.13127226, 709.0385
9.95, 0.13525912, 705.37805
10.00, 0.12394482, 707.1189
10.05, 0.09875408, 713.21204
10.10, 0.06892732, 719.02325
10.15, 0.0503487, 721.673
10.20, 0.050673038, 721.3539
10.25, 0.06516674, 718.604
10.30, 0.08015269, 715.0661
10.35, 0.082574576, 713.98346
10.40, 0.07051167, 716.1596
10.45, 0.05194536, 719.0615
10.50, 0.038449854, 720.5932
10.55, 0.037035167, 720.60095
10.60, 0.045511752, 719.4456
10.65, 0.05487573, 717.93536
10.70, 0.055922627, 717.5514
10.75, 0.046040565, 718.70795
10.80, 0.030354798, 720.1754
10.85, 0.017054975, 720.8983
10.90, 0.012379587, 720.9281
10.95, 0.017386913, 720.5329
11.00, 0.026630074, 719.7688
11.05, 0.032457054, 719.08344
11.10, 0.031953663, 718.9324
11.15, 0.027654886, 719.1162
11.20, 0.02455002, 719.1674
11.25, 0.02676788, 718.81696
11.30, 0.034423888, 717.94257
11.35, 0.043802142, 716.6611
11.40, 0.050482064, 715.49884
11.45, 0.05250445, 714.90753
11.50, 0.0524368, 714.64166
11.55, 0.054882765, 714.01013
11.60, 0.06162727, 712.5643
11.65, 0.06990197, 710.53894
11.70, 0.07490826, 708.94135
11.75, 0.074129075, 708.59607
11.80, 0.069698215, 709.0851
11.85, 0.06727773, 709.2239
11.90, 0.0718033, 708.0305
11.95, 0.0839749, 704.9999
12.00, 0.10105279, 700.1753
12.05, 0.12063643, 693.599
12.10, 0.13429794, 686.9764
12.15, 0.13049766, 685.4347
12.20, 0.10961947, 690.71875
12.25, 0.077423304, 697.9373
12.30, 0.05083543, 702.0448
12.35, 0.045239866, 702.58093
12.40, 0.059348583, 700.20624
12.45, 0.0804407, 695.635
12.50, 0.08963969, 692.8721
12.55, 0.07749793, 695.11444
12.60, 0.051196605, 699.4913
12.65, 0.027523965, 701.9099
12.70, 0.02101165, 702.23413
12.75, 0.032651365, 701.1851
12.80, 0.049747616, 698.9944
12.85, 0.0567621, 697.7292
12.90, 0.047869056, 698.80164
12.95, 0.030122817, 700.5481
13.00, 0.015616208, 701.34064
13.05, 0.012398332, 701.31525
13.10, 0.020365208, 700.7681
13.15, 0.031822383, 699.7548
13.20, 0.0383524, 698.92664
13.25, 0.03722757, 698.8635
13.30, 0.030959606, 699.2969
13.35, 0.025621176, 699.55597
13.40, 0.026776135, 699.30493
13.45, 0.03499326, 698.39716
13.50, 0.046033382, 696.902
13.55, 0.05422488, 695.47595
13.60, 0.055885613, 694.9389
13.65, 0.05242172, 695.2199
13.70, 0.04929042, 695.4542
13.75, 0.05137232, 694.9437
13.80, 0.059523106, 693.41907
13.85, 0.0701015, 691.1599
13.90, 0.078249395, 689.0837
13.95, 0.08201432, 687.907
14.00, 0.0830237, 687.3317
14.05, 0.08490044, 686.4993
14.10, 0.09016746, 684.75507
14.15, 0.09835991, 682.0995
14.20, 0.10728261, 679.0002
14.25, 0.11192918, 676.6543
14.30, 0.10822466, 676.5442
14.35, 0.09585261, 678.9586
14.40, 0.07896617, 682.27563
14.45, 0.06460875, 684.64
14.50, 0.058672428, 685.3627
14.55, 0.061359763, 684.6436
14.60, 0.067718655, 683.2072
14.65, 0.07077682, 682.3008
14.70, 0.06648168, 682.8117
14.75, 0.05623746, 684.3262
14.80, 0.04505518, 685.7394
14.85, 0.038123548, 686.4149
14.90, 0.037552238, 686.34985
14.95, 0.04118249, 685.8145
15.00, 0.04419443, 685.3145
15.05, 0.04238537, 685.38715
15.10, 0.035158873, 686.02216
15.15, 0.025932461, 686.6754
15.20, 0.019687176, 686.9432
15.25, 0.01961124, 686.804
15.30, 0.024856567, 686.3237
15.35, 0.031082839, 685.6811
15.40, 0.034053385, 685.25134
15.45, 0.033058047, 685.18494
15.50, 0.03095743, 685.217
15.55, 0.0313932, 685.02026
15.60, 0.0359084, 684.421
15.65, 0.04306498, 683.4289
15.70, 0.049848974, 682.32306
15.75, 0.053919584, 681.4966
15.80, 0.055155784, 681.06384
15.85, 0.055466473, 680.7652
15.90, 0.057069957, 680.2502
15.95, 0.0609186, 679.3375
16.00, 0.06643093, 678.0656
16.05, 0.07236177, 676.61914
16.10, 0.07783967, 675.156
16.15, 0.08283624, 673.6808
16.20, 0.08814889, 672.0457
16.25, 0.09508729, 669.89075
16.30, 0.104121804, 666.8034
16.35, 0.11077449, 663.6345
16.40, 0.109387815, 662.6133
16.45, 0.09845647, 664.7788
16.50, 0.08034682, 668.44995
16.55, 0.06426805, 671.193
16.60, 0.057813525, 672.0042
16.65, 0.06177154, 671.05237
16.70, 0.070614964, 669.1093
16.75, 0.0752472, 667.7986
16.80, 0.07037437, 668.4391
16.85, 0.05770707, 670.4438
16.90, 0.044107765, 672.1952
16.95, 0.036786616, 672.90155
17.00, 0.03807196, 672.6448
17.05, 0.044257224, 671.78973
17.10, 0.048539907, 671.0877
17.15, 0.046004504, 671.26764
17.20, 0.037164986, 672.1477
17.25, 0.02690047, 672.93976
17.30, 0.020582855, 673.23505
17.35, 0.020857096, 673.0806
17.40, 0.02635482, 672.5686
17.45, 0.032872587, 671.8777
17.50, 0.03651294, 671.36865
17.55, 0.036176592, 671.24634
17.60, 0.033745915, 671.3301
17.65, 0.03255871, 671.2864
17.70, 0.03499934, 670.8925
17.75, 0.04078433, 670.0956
17.80, 0.047310114, 669.08386
17.85, 0.05168867, 668.25684
17.90, 0.05288285, 667.86145
17.95, 0.052455127, 667.7134
18.00, 0.053207725, 667.39166
18.05, 0.056928158, 666.58966
18.10, 0.0631707, 665.2768
18.15, 0.06990245, 663.735
18.20, 0.07527515, 662.3487
18.25, 0.0789575, 661.25745
18.30, 0.08222616, 660.2121
18.35, 0.08672592, 658.8013
18.40, 0.09331447, 656.75146
18.45, 0.1014961, 654.0352
18.50, 0.107464015, 651.43097
18.55, 0.106426984, 650.55365
18.60, 0.09616807, 652.3688
18.65, 0.07918882, 655.72906
18.70, 0.062595606, 658.5136
18.75, 0.054047406, 659.6377
18.80, 0.055836797, 659.13965
18.85, 0.063676, 657.5703
18.90, 0.06950483, 656.19824
18.95, 0.06719071, 656.354
19.00, 0.056904525, 657.913
19.05, 0.044273913, 659.543
19.10, 0.036084324, 660.35
19.15, 0.035594225, 660.2884
19.20, 0.0405913, 659.63055
19.25, 0.045346707, 658.92725
19.30, 0.04483795, 658.85547
19.35, 0.03820765, 659.48987
19.40, 0.028950065, 660.23645
19.45, 0.0221501, 660.60486
19.50, 0.021201104, 660.5329
19.55, 0.025792658, 660.0894
19.60, 0.032267928, 659.41986
19.65, 0.036444694, 658.87256
19.70, 0.036696285, 658.69867
19.75, 0.034723848, 658.75085
19.80, 0.033852875, 658.6901
19.85, 0.03647098, 658.2794
19.90, 0.04247275, 657.4444
19.95, 0.049603134, 656.33167
20.00, 0.05514753, 655.30707
20.05, 0.057728887, 654.67725
20.10, 0.058112085, 654.3905
20.15, 0.058401823, 654.11584
20.20, 0.060407102, 653.5458
20.25, 0.064575404, 652.5702
20.30, 0.07005367, 651.28784
20.35, 0.075578034, 649.9115
20.40, 0.08035517, 648.6046
20.45, 0.08447045, 647.3667
20.50, 0.08850768, 646.0625
20.55, 0.09299436, 644.53534
20.60, 0.09733838, 642.83215
20.65, 0.098662615, 641.6452
20.70, 0.09489533, 641.8326
20.75, 0.08571434, 643.44653
20.80, 0.07389885, 645.5269
20.85, 0.06428766, 647.0144
20.90, 0.06012389, 647.4718
20.95, 0.061211318, 647.05237
21.00, 0.06397146, 646.3318
21.05, 0.06389001, 646.10376
21.10, 0.05878073, 646.7621
21.15, 0.0501104, 647.9052
21.20, 0.041780382, 648.8466
21.25, 0.037306845, 649.23456
21.30, 0.037477404, 649.1093
21.35, 0.040030032, 648.7188
21.40, 0.041365087, 648.45215
21.45, 0.03911981, 648.5909
21.50, 0.03374985, 649.02545
21.55, 0.027993679, 649.4128
21.60, 0.024865448, 649.5307
21.65, 0.02572292, 649.3477
21.70, 0.02955395, 648.9225
21.75, 0.033838183, 648.41034
21.80, 0.03638646, 648.02515
21.85, 0.03676644, 647.84906
21.90, 0.03634888, 647.75476
21.95, 0.03708875, 647.5376
22.00, 0.040061235, 647.0661
22.05, 0.044808745, 646.33795
22.10, 0.049839616, 645.496
22.15, 0.053726584, 644.74744
22.20, 0.056069016, 644.1976
22.25, 0.057655215, 643.7506
22.30, 0.059797883, 643.1985
22.35, 0.06339553, 642.37
22.40, 0.068449676, 641.22327
22.45, 0.07427293, 639.8397
22.50, 0.079957455, 638.3696
22.55, 0.08482665, 636.9623
22.60, 0.08866277, 635.70044
22.65, 0.09152931, 634.5839
22.70, 0.09333637, 633.61945
22.75, 0.09301975, 633.0467
22.80, 0.089550495, 633.2414
22.85, 0.082910895, 634.24854
22.90, 0.07450971, 635.6077
22.95, 0.06711748, 636.7129
23.00, 0.06284985, 637.2174
23.05, 0.061903387, 637.1497
23.10, 0.06251243, 636.82825
23.15, 0.06206298, 636.6991
23.20, 0.05894229, 637.0369
23.25, 0.053438604, 637.7387
23.30, 0.0473575, 638.4591
23.35, 0.042735726, 638.92566
23.40, 0.040513664, 639.0767
23.45, 0.0400666, 639.02026
23.50, 0.039734155, 638.9499
23.55, 0.037998974, 639.03076
23.60, 0.0345698, 639.27075
23.65, 0.030569136, 639.5283
23.70, 0.027757704, 639.6479
23.75, 0.027344227, 639.56445
23.80, 0.029248089, 639.2922
23.85, 0.032228857, 638.9099
23.90, 0.03481984, 638.53784
23.95, 0.03631541, 638.25684
24.00, 0.037112683, 638.0398
24.05, 0.038256854, 637.78186
24.10, 0.040596962, 637.3798
24.15, 0.04417807, 636.7998
24.20, 0.048282236, 636.10236
24.25, 0.051993936, 635.40424
24.30, 0.054810733, 634.79736
24.35, 0.056923598, 634.27386
24.40, 0.059010476, 633.7373
24.45, 0.061754644, 633.07007
24.50, 0.06547412, 632.20245
24.55, 0.070060104, 631.1268
24.60, 0.0751774, 629.8766
24.65, 0.08049834, 628.4933
24.70, 0.08580649, 626.99927
24.75, 0.09081349, 625.42847
24.80, 0.09456611, 623.9657
24.85, 0.0951443, 623.11743
24.90, 0.09109661, 623.4257
24.95, 0.08279592, 624.8147
25.00, 0.072693706, 626.51843
25.05, 0.064617425, 627.7249
25.10, 0.06112671, 628.0862
25.15, 0.061859667, 627.7311
25.20, 0.063896924, 627.149
25.25, 0.06360799, 626.97894
25.30, 0.059238523, 627.5321
25.35, 0.051971704, 628.5035
25.40, 0.04491532, 629.3352
25.45, 0.040873885, 629.7142
25.50, 0.040481687, 629.6558
25.55, 0.041979402, 629.376
25.60, 0.04259491, 629.19586
25.65, 0.040468216, 629.3359
25.70, 0.035855263, 629.724
25.75, 0.030799001, 630.094
25.80, 0.027677953, 630.2454
25.85, 0.027736694, 630.1293
25.90, 0.030408204, 629.79395
25.95, 0.03384736, 629.3631
26.00, 0.036270857, 629.00104
26.05, 0.037080437, 628.7909
26.10, 0.037084818, 628.6621
26.15, 0.03775099, 628.46106
26.20, 0.040116012, 628.0667
26.25, 0.044103235, 627.448
26.30, 0.048638016, 626.6998
26.35, 0.052455366, 625.9903
26.40, 0.054946244, 625.4399
26.45, 0.056501776, 625.01746
26.50, 0.058152795, 624.57043
26.55, 0.060813367, 623.9393
26.60, 0.06471741, 623.05884
26.65, 0.0694049, 621.97833
26.70, 0.0741522, 620.8178
26.75, 0.0784429, 619.6808
26.80, 0.08218911, 618.59296
26.85, 0.085523784, 617.52185
26.90, 0.08850479, 616.4478
26.95, 0.09041998, 615.50244
27.00, 0.08978355, 615.0687
27.05, 0.0855501, 615.5034
27.10, 0.078036934, 616.703
27.15, 0.06933662, 618.0937
27.20, 0.06239322, 619.0842
27.25, 0.059100628, 619.42444
27.30, 0.0590989, 619.2311
27.35, 0.06003806, 618.88666
27.40, 0.059167624, 618.85223
27.45, 0.05519393, 619.32635
27.50, 0.04904723, 620.0901
27.55, 0.043089688, 620.7487
27.60, 0.03944978, 621.07263
27.65, 0.038645744, 621.065
27.70, 0.03938797, 620.8854
27.75, 0.0395824, 620.7643
27.80, 0.037807584, 620.8577
27.85, 0.034261703, 621.1172
27.90, 0.030537158, 621.3572
27.95, 0.02849117, 621.4245
28.00, 0.029046148, 621.2717
28.05, 0.031665623, 620.93567
28.10, 0.034847736, 620.5223
28.15, 0.03720942, 620.16437
28.20, 0.038369626, 619.9205
28.25, 0.039050102, 619.7231
28.30, 0.04039377, 619.4466
28.35, 0.04311216, 618.99646
28.40, 0.047036648, 618.3582
28.45, 0.051311165, 617.61536
28.50, 0.054987878, 616.9051
28.55, 0.057626218, 616.318
28.60, 0.059524924, 615.8324
28.65, 0.06146419, 615.32794
28.70, 0.06417948, 614.6716
28.75, 0.067958385, 613.79254
28.80, 0.07253876, 612.7068
28.85, 0.077307045, 611.50903
28.90, 0.081599325, 610.32556
28.95, 0.08491704, 609.27814
29.00, 0.0868831, 608.4603
29.05, 0.08708683, 607.97784
29.10, 0.08505458, 607.968
29.15, 0.08082706, 608.4706
29.20, 0.075160325, 609.2976
29.25, 0.06943679, 610.11896
29.30, 0.06507626, 610.6735
29.35, 0.06257805, 610.8954
29.40, 0.061306298, 610.91516
29.45, 0.059925288, 610.9667
29.50, 0.057276785, 611.2348
29.55, 0.053191245, 611.7233
29.60, 0.04850021, 612.26746
29.65, 0.044448346, 612.68774
29.70, 0.041846126, 612.9044
29.75, 0.04059106, 612.9558
29.80, 0.039823294, 612.9482
29.85, 0.038564235, 612.99384
29.90, 0.03639373, 613.1286
29.95, 0.033716947, 613.2984
30.00, 0.03148681, 613.4071
30.05, 0.030565977, 613.388
