Time, Error Length, Energy
13.25, 0.037382543, 471.40762
13.30, 0.03805974, 470.9787
13.35, 0.03869176, 470.54547
13.40, 0.039259344, 470.1113
13.45, 0.03974527, 469.68002
13.50, 0.040133685, 469.2561
13.55, 0.040412188, 468.84448
13.60, 0.040569812, 468.44934
13.65, 0.040604353, 468.07486
13.70, 0.04051602, 467.724
13.75, 0.040311724, 467.3985
13.80, 0.040001363, 467.0988
13.85, 0.039600104, 466.8243
13.90, 0.039124638, 466.57333
13.95, 0.038589984, 466.34314
14.00, 0.038012773, 466.13135
14.05, 0.0374071, 465.93436
14.10, 0.03678909, 465.74918
14.15, 0.036169738, 465.57266
14.20, 0.035562873, 465.4015
14.25, 0.034979314, 465.233
14.30, 0.03442967, 465.0641
14.35, 0.03392619, 464.8925
14.40, 0.0334754, 464.71643
14.45, 0.03308767, 464.53412
14.50, 0.032770187, 464.34415
14.55, 0.03252837, 464.14578
14.60, 0.032366365, 463.93842
14.65, 0.032286555, 463.72177
14.70, 0.032291442, 463.49567
14.75, 0.032379657, 463.26025
14.80, 0.03254825, 463.0157
14.85, 0.03279513, 462.7623
14.90, 0.03311217, 462.50034
14.95, 0.03349337, 462.22986
15.00, 0.033931762, 461.95132
15.05, 0.034415156, 461.66498
15.10, 0.034933537, 461.37115
15.15, 0.035475343, 461.07083
15.20, 0.036026448, 460.76443
15.25, 0.036574453, 460.4532
15.30, 0.03710693, 460.1385
15.35, 0.037607193, 459.82214
15.40, 0.0380632, 459.50607
15.45, 0.038461715, 459.19308
15.50, 0.0387913, 458.8858
15.55, 0.03904307, 458.58682
15.60, 0.039209694, 458.29907
15.65, 0.03928563, 458.0249
15.70, 0.039271176, 457.7663
15.75, 0.039168537, 457.52463
15.80, 0.038982242, 457.3003
15.85, 0.03872183, 457.0932
15.90, 0.038398087, 456.90247
15.95, 0.0380207, 456.72684
16.00, 0.03760147, 456.56458
16.05, 0.03715071, 456.4137
16.10, 0.03668195, 456.27176
16.15, 0.036205024, 456.13675
16.20, 0.035729617, 456.0063
16.25, 0.035267174, 455.8783
16.30, 0.034826517, 455.75055
16.35, 0.034415245, 455.62143
16.40, 0.03404194, 455.48917
16.45, 0.03371477, 455.35248
16.50, 0.03343919, 455.2101
16.55, 0.033220887, 455.06143
16.60, 0.033063114, 454.9058
16.65, 0.032969087, 454.7429
16.70, 0.032941848, 454.57245
16.75, 0.032978147, 454.39462
16.80, 0.03308007, 454.20956
16.85, 0.033242673, 454.0174
16.90, 0.0334633, 453.81848
16.95, 0.03373596, 453.61307
17.00, 0.034054905, 453.4016
17.05, 0.03441316, 453.1844
17.10, 0.0348019, 452.96213
17.15, 0.035211325, 452.73526
17.20, 0.035632998, 452.50476
17.25, 0.036056012, 452.27136
17.30, 0.036468774, 452.03622
17.35, 0.036861777, 451.80063
17.40, 0.03722474, 451.56607
17.45, 0.037548065, 451.33398
17.50, 0.037823796, 451.10638
17.55, 0.038042843, 450.88492
17.60, 0.03819996, 450.67133
17.65, 0.038290262, 450.4671
17.70, 0.03831449, 450.2738
17.75, 0.03827095, 450.09204
17.80, 0.038163275, 449.92255
17.85, 0.037994087, 449.76508
17.90, 0.037772864, 449.61954
17.95, 0.037504464, 449.48486
18.00, 0.037198365, 449.36023
18.05, 0.036863476, 449.24423
18.10, 0.03650832, 449.135
18.15, 0.036140084, 449.03128
18.20, 0.03577003, 448.93134
18.25, 0.035404235, 448.8335
18.30, 0.035051048, 448.73636
18.35, 0.034719974, 448.63858
18.40, 0.034415096, 448.5385
18.45, 0.03414452, 448.4353
18.50, 0.033911765, 448.32773
18.55, 0.033721894, 448.2155
18.60, 0.033578336, 448.09793
18.65, 0.0334844, 447.9747
18.70, 0.033441454, 447.84564
18.75, 0.03345096, 447.71057
18.80, 0.033509612, 447.56955
18.85, 0.03361863, 447.4232
18.90, 0.033772916, 447.2712
18.95, 0.033970535, 447.11414
19.00, 0.03420621, 446.9524
19.05, 0.034472525, 446.7863
19.10, 0.03476584, 446.61652
19.15, 0.035077393, 446.44345
19.20, 0.035400957, 446.26804
19.25, 0.035726577, 446.0908
19.30, 0.036046833, 445.91284
19.35, 0.036355525, 445.73483
19.40, 0.03664276, 445.55798
19.45, 0.036902577, 445.3834
19.50, 0.037127733, 445.21225
19.55, 0.03731188, 445.0458
19.60, 0.037451565, 444.88513
19.65, 0.03754154, 444.73138
19.70, 0.037579775, 444.5852
19.75, 0.037567526, 444.44766
19.80, 0.03750652, 444.31863
19.85, 0.037398607, 444.19833
19.90, 0.037247628, 444.08655
19.95, 0.037057698, 443.98285
20.00, 0.03683436, 443.88663
20.05, 0.036586136, 443.79672
20.10, 0.03631735, 443.71237
20.15, 0.036037117, 443.63226
20.20, 0.035749495, 443.55533
20.25, 0.03546372, 443.48013
20.30, 0.035184562, 443.4056
20.35, 0.034918815, 443.33078
20.40, 0.03467238, 443.2546
20.45, 0.034449816, 443.17615
20.50, 0.034255415, 443.09457
20.55, 0.034093797, 443.0094
20.60, 0.033967733, 442.92038
20.65, 0.033879906, 442.82672
20.70, 0.03383082, 442.72845
20.75, 0.03382355, 442.62555
20.80, 0.033855617, 442.51797
20.85, 0.03392598, 442.4059
20.90, 0.034034997, 442.28943
20.95, 0.034177274, 442.16895
21.00, 0.034350157, 442.04465
21.05, 0.03455022, 441.91714
21.10, 0.03477198, 441.78674
21.15, 0.03501004, 441.65396
21.20, 0.035257906, 441.5194
21.25, 0.035509974, 441.3837
21.30, 0.03576094, 441.24753
21.35, 0.036002725, 441.11166
21.40, 0.036230505, 440.9767
21.45, 0.036438912, 440.84378
21.50, 0.03662029, 440.7136
21.55, 0.036773592, 440.5871
21.60, 0.036892056, 440.46497
21.65, 0.036974072, 440.34784
21.70, 0.03701824, 440.23657
21.75, 0.037023574, 440.13123
21.80, 0.03699094, 440.03235
21.85, 0.036921024, 439.9398
21.90, 0.036817133, 439.85367
21.95, 0.03668186, 439.7737
22.00, 0.036518753, 439.69907
22.05, 0.03633344, 439.6295
22.10, 0.03613177, 439.5639
22.15, 0.035917014, 439.5017
22.20, 0.03569606, 439.4421
22.25, 0.035473138, 439.38397
22.30, 0.035253137, 439.32675
22.35, 0.03504184, 439.26923
22.40, 0.03484398, 439.21082
22.45, 0.03466317, 439.15076
22.50, 0.034503043, 439.08868
22.55, 0.03436753, 439.0238
22.60, 0.034259886, 438.95572
22.65, 0.034181684, 438.88422
22.70, 0.034134537, 438.8091
22.75, 0.034118295, 438.7304
22.80, 0.03413385, 438.64804
22.85, 0.034180522, 438.56204
22.90, 0.03425488, 438.47256
22.95, 0.034357786, 438.37997
23.00, 0.034486026, 438.2843
23.05, 0.034635097, 438.18607
23.10, 0.03480202, 438.0856
23.15, 0.03498307, 437.98322
23.20, 0.03517461, 437.87955
23.25, 0.035369873, 437.77493
23.30, 0.035564363, 437.67026
23.35, 0.035754085, 437.56583
23.40, 0.03593409, 437.4623
23.45, 0.036099255, 437.36026
23.50, 0.03624761, 437.26038
23.55, 0.036373407, 437.16336
23.60, 0.036473274, 437.06958
23.65, 0.03654504, 436.9798
23.70, 0.03658989, 436.89417
23.75, 0.036603153, 436.81305
23.80, 0.036587983, 436.7367
23.85, 0.036543548, 436.66528
23.90, 0.03647104, 436.59863
23.95, 0.03637424, 436.53638
24.00, 0.036254972, 436.4785
24.05, 0.036117524, 436.42426
24.10, 0.035964906, 436.37332
24.15, 0.03580001, 436.32498
24.20, 0.035630286, 436.27866
24.25, 0.035455883, 436.2337
24.30, 0.035283625, 436.1894
24.35, 0.03511718, 436.145
24.40, 0.034958094, 436.10016
24.45, 0.03481248, 436.05408
24.50, 0.034683257, 436.0064
24.55, 0.034572065, 435.95673
24.60, 0.034481347, 435.9047
24.65, 0.03441295, 435.84998
24.70, 0.034368366, 435.79263
24.75, 0.034347624, 435.7323
24.80, 0.03435251, 435.669
24.85, 0.03438258, 435.60275
24.90, 0.034434944, 435.53387
24.95, 0.034509897, 435.46237
25.00, 0.034603953, 435.38867
25.05, 0.034716576, 435.31274
25.10, 0.034843266, 435.23505
25.15, 0.034981072, 435.15594
25.20, 0.03512779, 435.07578
25.25, 0.03527814, 434.99503
25.30, 0.035430223, 434.91412
25.35, 0.035579294, 434.8333
25.40, 0.035720944, 434.75333
25.45, 0.035853386, 434.67456
25.50, 0.03597188, 434.59747
25.55, 0.036073238, 434.52264
25.60, 0.036156267, 434.45038
25.65, 0.036218196, 434.38104
25.70, 0.036259204, 434.31494
25.75, 0.03627494, 434.25235
25.80, 0.036271065, 434.19324
25.85, 0.03624329, 434.1377
25.90, 0.0361951, 434.08566
25.95, 0.036125213, 434.03723
26.00, 0.036037743, 433.99203
26.05, 0.035935104, 433.94977
26.10, 0.03581977, 433.91003
26.15, 0.03569451, 433.8723
26.20, 0.035562515, 433.83612
26.25, 0.03542787, 433.8011
26.30, 0.035292596, 433.76672
26.35, 0.035161257, 433.73236
26.40, 0.035035074, 433.69775
26.45, 0.03491819, 433.66238
26.50, 0.034813434, 433.62576
26.55, 0.03472224, 433.58762
26.60, 0.03464678, 433.54776
26.65, 0.034588516, 433.50577
26.70, 0.034549147, 433.46173
26.75, 0.034527212, 433.4154
26.80, 0.034525722, 433.36676
26.85, 0.034543604, 433.31586
26.90, 0.03458041, 433.2627
26.95, 0.03463462, 433.20752
27.00, 0.034704536, 433.15033
27.05, 0.034788787, 433.09164
27.10, 0.03488481, 433.03146
27.15, 0.034990102, 432.9702
27.20, 0.035102904, 432.9081
27.25, 0.035220295, 432.84543
27.30, 0.035338283, 432.78268
27.35, 0.035454363, 432.72012
27.40, 0.035566807, 432.6582
27.45, 0.03567037, 432.59723
27.50, 0.0357652, 432.53754
27.55, 0.035848856, 432.47952
27.60, 0.03591743, 432.42328
27.65, 0.035970002, 432.36948
27.70, 0.03600642, 432.31802
27.75, 0.03602478, 432.26926
27.80, 0.03602475, 432.2234
27.85, 0.03600815, 432.18005
27.90, 0.035974026, 432.13956
27.95, 0.035924524, 432.1018
28.00, 0.035860628, 432.06644
28.05, 0.035782516, 432.0334
28.10, 0.035696, 432.00214
28.15, 0.035600156, 431.9727
28.20, 0.035499036, 431.94446
28.25, 0.035395086, 431.9172
28.30, 0.035289615, 431.89053
28.35, 0.03518501, 431.86395
28.40, 0.03508556, 431.83713
28.45, 0.034993023, 431.80966
28.50, 0.03490889, 431.78146
28.55, 0.034834266, 431.7521
28.60, 0.034772277, 431.7214
28.65, 0.034722954, 431.68918
28.70, 0.03468752, 431.6553
28.75, 0.03466806, 431.6196
28.80, 0.03466317, 431.5822
28.85, 0.034672767, 431.5429
28.90, 0.034697235, 431.50192
28.95, 0.034736097, 431.45923
29.00, 0.034788013, 431.41513
29.05, 0.034851015, 431.3696
29.10, 0.03492391, 431.32297
29.15, 0.03500524, 431.27545
29.20, 0.035092056, 431.22714
29.25, 0.035182476, 431.17853
29.30, 0.035274744, 431.1297
29.35, 0.03536609, 431.08102
29.40, 0.035454154, 431.03287
29.45, 0.035536945, 430.98553
29.50, 0.035611898, 430.93906
29.55, 0.03567958, 430.89395
29.60, 0.035735965, 430.85028
29.65, 0.035779953, 430.80832
29.70, 0.035811275, 430.76825
29.75, 0.035829812, 430.73013
29.80, 0.03583315, 430.69424
29.85, 0.035822004, 430.66052
29.90, 0.035799235, 430.62903
29.95, 0.035763294, 430.59946
30.00, 0.0357171, 430.57162
30.05, 0.035660148, 430.5455
