Time, Error Length, Energy
25.19, 4.708767E-6, 576.7623
25.24, 6.4969063E-6, 572.53406
25.29, 4.827976E-6, 573.72516
25.34, 5.2452087E-6, 574.36414
25.39, 1.1175871E-5, 577.07513
25.44, 5.0365925E-6, 582.58606
25.49, 4.7385693E-6, 583.5453
25.54, 3.1292439E-6, 584.0022
25.59, 3.0994415E-6, 585.14154
25.64, 4.708767E-6, 587.2494
25.69, 1.0371208E-5, 593.43713
25.74, 9.089708E-6, 603.77014
25.79, 4.5597553E-6, 607.547
25.84, 5.5134296E-6, 609.0001
25.89, 6.3180923E-6, 613.71265
25.94, 1.1384487E-5, 616.13074
25.99, 6.7949295E-6, 620.0623
26.04, 1.0162592E-5, 620.8802
26.09, 1.12354755E-5, 620.72345
26.14, 1.1026859E-5, 621.7871
26.19, 1.0967255E-5, 618.9601
26.24, 1.090765E-5, 621.2361
26.29, 1.001358E-5, 621.0853
26.34, 1.0430813E-5, 618.9014
26.39, 1.0818243E-5, 618.1345
26.44, 9.149313E-6, 618.46954
26.49, 1.0192394E-5, 618.68243
26.54, 8.881092E-6, 618.13513
26.59, 1.0699034E-5, 612.8037
26.64, 5.4836273E-6, 610.01025
26.69, 6.020069E-6, 608.3262
26.74, 4.887581E-6, 606.127
26.79, 3.6358833E-6, 596.6323
26.84, 4.6789646E-6, 595.806
26.89, 5.6028366E-6, 595.4034
26.94, 5.722046E-6, 594.38684
26.99, 5.5730343E-6, 594.5306
27.04, 6.4074993E-6, 596.23474
27.09, 1.4722347E-5, 597.7955
27.14, 6.4969063E-6, 597.6539
27.19, 6.28829E-6, 599.5909
27.24, 1.5437603E-5, 600.5773
27.29, 1.2367964E-5, 600.02246
27.34, 6.735325E-6, 601.04065
27.39, 6.1690807E-6, 601.8571
27.44, 6.467104E-6, 602.1428
27.49, 6.020069E-6, 606.3565
27.54, 5.632639E-6, 606.90027
27.59, 5.7816505E-6, 606.95447
27.64, 6.2584877E-6, 609.0374
27.69, 5.6922436E-6, 612.91254
27.74, 9.62615E-6, 615.1155
27.79, 8.6426735E-6, 621.38293
27.84, 8.076429E-6, 620.60114
27.89, 8.821487E-6, 624.70703
27.94, 9.894371E-6, 625.41376
27.99, 1.0877848E-5, 622.1057
28.04, 8.970499E-6, 622.6748
28.09, 1.0162592E-5, 623.35364
28.14, 1.1980534E-5, 620.7593
28.19, 1.1056662E-5, 618.8988
28.24, 9.864569E-6, 624.3898
28.29, 8.970499E-6, 622.8028
28.34, 1.0877848E-5, 622.6637
28.39, 9.536743E-6, 621.99744
28.44, 1.1950731E-5, 617.37524
28.49, 7.927418E-6, 609.63104
28.54, 5.722046E-6, 604.02936
28.59, 5.4836273E-6, 600.7313
28.64, 6.28829E-6, 597.0922
28.69, 5.5730343E-6, 592.95935
28.74, 4.6789646E-6, 591.49036
28.79, 3.8444996E-6, 588.52716
28.84, 5.066395E-6, 587.7358
28.89, 4.7385693E-6, 583.97455
28.94, 5.00679E-6, 583.0246
28.99, 4.3809414E-6, 581.3423
29.04, 5.6028366E-6, 581.02313
29.09, 4.5895576E-6, 581.48413
29.14, 3.695488E-6, 582.3442
29.19, 2.8312206E-6, 582.10565
29.24, 4.917383E-6, 582.6139
29.29, 5.5730343E-6, 583.5314
29.34, 6.198883E-6, 585.77106
29.39, 1.0669231E-5, 590.7946
29.44, 6.854534E-6, 599.4925
29.49, 6.1690807E-6, 602.97107
29.54, 1.2874603E-5, 605.4371
29.59, 8.583069E-6, 611.792
29.64, 1.0699034E-5, 613.62976
29.69, 1.0311604E-5, 615.5047
29.74, 9.357929E-6, 617.60114
29.79, 8.612871E-6, 618.2176
29.84, 1.218915E-5, 614.8966
29.89, 1.129508E-5, 613.58997
29.94, 1.0728836E-5, 616.2862
29.99, 1.0728836E-5, 616.5564
30.04, 1.0788441E-5, 616.33685
