Time, Error Length, Energy
13.20, 0.0032061338, 716.8462
13.25, 0.0035514534, 716.64044
13.30, 0.0039042532, 716.4148
13.35, 0.0042509735, 716.1751
13.40, 0.0045784414, 715.9206
13.45, 0.0048924983, 715.6426
13.50, 0.005201936, 715.34326
13.55, 0.005505383, 715.02075
13.60, 0.0058107376, 714.6732
13.65, 0.006132126, 714.30164
13.70, 0.0064842105, 713.8878
13.75, 0.0068763196, 713.42224
13.80, 0.007327527, 712.89514
13.85, 0.007865012, 712.28076
13.90, 0.008518279, 711.54016
13.95, 0.009300292, 710.60754
14.00, 0.010220796, 709.39417
14.05, 0.011063278, 707.8606
14.10, 0.01071316, 706.56104
14.15, 0.00933072, 705.8917
14.20, 0.008735478, 705.2859
14.25, 0.007973641, 704.8616
14.30, 0.007357627, 704.52136
14.35, 0.006907791, 704.2116
14.40, 0.006401807, 703.9652
14.45, 0.006052971, 703.73035
14.50, 0.0056625903, 703.536
14.55, 0.0053423047, 703.34973
14.60, 0.0050089657, 703.18835
14.65, 0.004694283, 703.03827
14.70, 0.0043824017, 702.90625
14.75, 0.004072815, 702.77924
14.80, 0.003780216, 702.64813
14.85, 0.003484249, 702.533
14.90, 0.00321576, 702.4163
14.95, 0.0029760897, 702.2983
15.00, 0.002780348, 702.17566
15.05, 0.0026450753, 702.0463
15.10, 0.002576083, 701.91003
15.15, 0.0025849342, 701.7662
15.20, 0.0026702583, 701.61475
15.25, 0.002830714, 701.4547
15.30, 0.0030605197, 701.28516
15.35, 0.003344357, 701.1081
15.40, 0.0036595166, 700.9132
15.45, 0.003992617, 700.70386
15.50, 0.0043262243, 700.48096
15.55, 0.004669398, 700.2357
15.60, 0.0050144494, 699.97485
15.65, 0.005366981, 699.6872
15.70, 0.005722612, 699.371
15.75, 0.0060857534, 699.0257
15.80, 0.0064590573, 698.64545
15.85, 0.0068534613, 698.2213
15.90, 0.0072820187, 697.74725
15.95, 0.0077739954, 697.20447
16.00, 0.008340627, 696.5648
16.05, 0.008985132, 695.79834
16.10, 0.00968948, 694.8589
16.15, 0.010240614, 693.76746
16.20, 0.010032326, 692.8239
16.25, 0.009165317, 692.2256
16.30, 0.008607149, 691.7188
16.35, 0.008042246, 691.3186
16.40, 0.007514447, 690.99274
16.45, 0.0071038306, 690.6991
16.50, 0.006663114, 690.4593
16.55, 0.006310433, 690.2369
16.60, 0.005937159, 690.042
16.65, 0.0055903196, 689.86646
16.70, 0.0052398145, 689.71484
16.75, 0.004888326, 689.5761
16.80, 0.004542351, 689.45135
16.85, 0.0042061806, 689.3448
16.90, 0.0038850605, 689.23596
16.95, 0.0035779774, 689.13074
17.00, 0.0032998025, 689.0226
17.05, 0.0030603707, 688.91486
17.10, 0.0028713048, 688.7956
17.15, 0.002741158, 688.6727
17.20, 0.0026775599, 688.5423
17.25, 0.0026890635, 688.40497
17.30, 0.0027620196, 688.26184
17.35, 0.0029116273, 688.10864
17.40, 0.0031096041, 687.94946
17.45, 0.0033488572, 687.7768
17.50, 0.0036215186, 687.59094
17.55, 0.0038998127, 687.39844
17.60, 0.004183084, 687.1923
17.65, 0.0044777393, 686.97784
17.70, 0.0047763586, 686.74445
17.75, 0.005092144, 686.4871
17.80, 0.005420178, 686.20557
17.85, 0.005772531, 685.8976
17.90, 0.006147623, 685.5565
17.95, 0.006561309, 685.175
18.00, 0.0070260763, 684.73364
18.05, 0.0075600445, 684.2184
18.10, 0.008177787, 683.59906
18.15, 0.008867413, 682.84235
18.20, 0.00958091, 681.91797
18.25, 0.010082543, 680.8715
18.30, 0.009840161, 679.98566
18.35, 0.009029597, 679.408
18.40, 0.008453071, 678.9296
18.45, 0.007881731, 678.55536
18.50, 0.0073732436, 678.249
18.55, 0.0069640875, 677.9751
18.60, 0.0065585375, 677.74646
18.65, 0.0062331557, 677.5314
18.70, 0.0059070587, 677.3446
18.75, 0.0056084394, 677.1718
18.80, 0.0053082407, 677.01825
18.85, 0.005004108, 676.8788
18.90, 0.004697919, 676.7508
18.95, 0.004384309, 676.6305
19.00, 0.0040715933, 676.52295
19.05, 0.003763318, 676.4178
19.10, 0.0034727156, 676.3147
19.15, 0.003216505, 676.20905
19.20, 0.003001988, 676.09717
19.25, 0.0028544664, 675.97473
19.30, 0.0027652383, 675.8503
19.35, 0.0027596056, 675.7178
19.40, 0.0028211176, 675.5779
19.45, 0.0029581487, 675.4319
19.50, 0.0031420588, 675.2735
19.55, 0.0033860505, 675.1081
19.60, 0.0036547184, 674.93146
19.65, 0.0039373636, 674.7402
19.70, 0.0042296946, 674.5381
19.75, 0.0045249164, 674.32715
19.80, 0.004822731, 674.10095
19.85, 0.005125314, 673.8513
19.90, 0.0054312646, 673.5822
19.95, 0.0057417154, 673.29205
20.00, 0.0060606897, 672.9783
20.05, 0.0064044, 672.6294
20.10, 0.0067837834, 672.2377
20.15, 0.007221848, 671.79
20.20, 0.007735431, 671.2622
20.25, 0.008341283, 670.6334
20.30, 0.00903213, 669.8491
20.35, 0.009716123, 668.8804
20.40, 0.009889036, 667.9029
20.45, 0.009150833, 667.25916
20.50, 0.008457094, 666.78894
20.55, 0.007946998, 666.3931
20.60, 0.007365763, 666.1002
20.65, 0.006957948, 665.83124
20.70, 0.0065267086, 665.6106
20.75, 0.0061662793, 665.41534
20.80, 0.0058259666, 665.2406
20.85, 0.0054998994, 665.08826
20.90, 0.0051918924, 664.94476
20.95, 0.0048803687, 664.8197
21.00, 0.004586488, 664.6989
21.05, 0.0042951703, 664.58936
21.10, 0.0040203035, 664.4871
21.15, 0.0037555099, 664.38635
21.20, 0.003509879, 664.2846
21.25, 0.0032920241, 664.18256
21.30, 0.0031048357, 664.0768
21.35, 0.0029644668, 663.966
21.40, 0.0028804243, 663.8473
21.45, 0.0028544664, 663.7239
21.50, 0.0029024184, 663.592
21.55, 0.003016591, 663.4524
21.60, 0.0031864047, 663.30585
21.65, 0.0034177005, 663.15
21.70, 0.0036735237, 662.9855
21.75, 0.003957838, 662.8072
21.80, 0.0042482615, 662.61884
21.85, 0.004542798, 662.4172
21.90, 0.0048410296, 662.203
21.95, 0.0051403046, 661.971
22.00, 0.0054500103, 661.722
22.05, 0.0057682395, 661.4479
22.10, 0.0060962737, 661.15515
22.15, 0.006444454, 660.82336
22.20, 0.006825, 660.4598
22.25, 0.0072374344, 660.05237
22.30, 0.007690251, 659.5846
22.35, 0.0081754625, 659.04675
22.40, 0.008671612, 658.4271
22.45, 0.009095669, 657.73486
22.50, 0.0092665255, 657.0317
22.55, 0.008965313, 656.4582
22.60, 0.008413941, 656.03265
22.65, 0.007919878, 655.68384
22.70, 0.0074221194, 655.4077
22.75, 0.0069722235, 655.1737
22.80, 0.0065687, 654.9697
22.85, 0.0061873496, 654.79663
22.90, 0.00584808, 654.63715
22.95, 0.0055167377, 654.49603
23.00, 0.005202949, 654.3716
23.05, 0.004899204, 654.25635
23.10, 0.004597366, 654.15173
23.15, 0.0043056905, 654.05237
23.20, 0.0040248036, 653.9577
23.25, 0.0037588775, 653.86743
23.30, 0.0035158098, 653.7733
23.35, 0.0033058524, 653.6766
23.40, 0.0031317174, 653.5759
23.45, 0.0030046403, 653.4701
23.50, 0.0029279888, 653.3595
23.55, 0.0029078424, 653.2428
23.60, 0.0029534996, 653.1175
23.65, 0.0030578673, 652.9879
23.70, 0.003208518, 652.8467
23.75, 0.0034144223, 652.6984
23.80, 0.003651768, 652.5434
23.85, 0.0039174855, 652.3792
23.90, 0.004199058, 652.2052
23.95, 0.0044885576, 652.0184
24.00, 0.0047874153, 651.8176
24.05, 0.005094081, 651.6004
24.10, 0.005408466, 651.3645
24.15, 0.0057327747, 651.10754
24.20, 0.006069422, 650.82367
24.25, 0.006429255, 650.5126
24.30, 0.006816119, 650.16016
24.35, 0.007241875, 649.7657
24.40, 0.0076985955, 649.31525
24.45, 0.008182675, 648.7956
24.50, 0.0086402, 648.1998
24.55, 0.008943975, 647.5687
24.60, 0.008908033, 646.9893
24.65, 0.008532971, 646.53784
24.70, 0.008094937, 646.17456
24.75, 0.0076721907, 645.8717
24.80, 0.0072575808, 645.6193
24.85, 0.0068818927, 645.39886
24.90, 0.0065129995, 645.2088
24.95, 0.006175041, 645.0436
25.00, 0.0058502853, 644.89557
25.05, 0.005537659, 644.76685
25.10, 0.0052270293, 644.6454
25.15, 0.004924774, 644.53485
25.20, 0.004626423, 644.43353
25.25, 0.0043343306, 644.3416
25.30, 0.004056692, 644.2531
25.35, 0.0037926137, 644.17053
25.40, 0.003556341, 644.0822
25.45, 0.0033508241, 643.9892
25.50, 0.0031884909, 643.8928
25.55, 0.0030689538, 643.7901
25.60, 0.003008157, 643.68164
25.65, 0.0030072927, 643.5662
25.70, 0.0030530095, 643.4455
25.75, 0.0031606555, 643.3174
25.80, 0.0033174753, 643.1826
25.85, 0.0035127401, 643.0366
25.90, 0.0037355125, 642.886
25.95, 0.0039793253, 642.72565
26.00, 0.0042307675, 642.55975
26.05, 0.0044935048, 642.38385
26.10, 0.004766941, 642.1878
26.15, 0.005047977, 641.97894
26.20, 0.005348593, 641.7583
26.25, 0.005666822, 641.5049
26.30, 0.006001562, 641.23193
26.35, 0.0063577294, 640.93335
26.40, 0.006738156, 640.5949
26.45, 0.0071620345, 640.21234
26.50, 0.007625729, 639.77075
26.55, 0.008111954, 639.2595
26.60, 0.008558929, 638.68164
26.65, 0.008848816, 638.0665
26.70, 0.008787304, 637.5108
26.75, 0.00838089, 637.08453
26.80, 0.007920414, 636.74445
26.85, 0.0074813664, 636.4657
26.90, 0.0070560873, 636.23944
26.95, 0.0066838264, 636.0401
27.00, 0.006328404, 635.8677
27.05, 0.006008774, 635.71265
27.10, 0.005706072, 635.5733
27.15, 0.005415261, 635.4502
27.20, 0.0051372945, 635.3392
27.25, 0.0048604608, 635.23193
27.30, 0.00458169, 635.13684
27.35, 0.004313588, 635.04645
27.40, 0.0040495396, 634.9599
27.45, 0.0038042963, 634.8748
27.50, 0.0035819411, 634.7882
27.55, 0.003386736, 634.6991
27.60, 0.0032319427, 634.6072
27.65, 0.0031241477, 634.50793
27.70, 0.0030677617, 634.40137
27.75, 0.003061533, 634.2903
27.80, 0.0031202734, 634.1707
27.85, 0.0032311082, 634.04474
27.90, 0.003391087, 633.9129
27.95, 0.0035959482, 633.7739
28.00, 0.0038288236, 633.62616
28.05, 0.0040849745, 633.47
28.10, 0.0043459237, 633.3054
28.15, 0.004616618, 633.12634
28.20, 0.0048894286, 632.9376
28.25, 0.0051698685, 632.73376
28.30, 0.005455762, 632.5133
28.35, 0.0057519674, 632.2737
28.40, 0.0060544014, 632.016
28.45, 0.0063721836, 631.7336
28.50, 0.0067131817, 631.4207
28.55, 0.007095456, 631.0665
28.60, 0.007513553, 630.66614
28.65, 0.00794515, 630.2086
28.70, 0.008330971, 629.69934
28.75, 0.008582026, 629.1632
28.80, 0.008545786, 628.6712
28.85, 0.00821498, 628.28015
28.90, 0.0077976286, 627.9701
28.95, 0.0073888004, 627.7139
29.00, 0.006983012, 627.50146
29.05, 0.0066080987, 627.31964
29.10, 0.006252408, 627.1618
29.15, 0.0059150457, 627.02026
29.20, 0.0055992305, 626.901
29.25, 0.0052942336, 626.7923
29.30, 0.005006522, 626.7018
29.35, 0.004725158, 626.60706
29.40, 0.0044586957, 626.52405
29.45, 0.004200697, 626.43646
29.50, 0.0039619505, 626.35614
29.55, 0.0037421286, 626.27704
29.60, 0.0035466552, 626.19604
29.65, 0.003382802, 626.1106
29.70, 0.0032515228, 626.0193
29.75, 0.003165722, 625.9233
29.80, 0.0031240582, 625.8217
29.85, 0.003132403, 625.71466
29.90, 0.0031956434, 625.6011
29.95, 0.0033085048, 625.4807
30.00, 0.003467232, 625.35266
30.05, 0.0036650002, 625.21655
