Time, Error Length, Energy
4.70, 2.2894144E-4, 816.95795
4.75, 2.6100874E-4, 816.60236
4.80, 2.9101968E-4, 816.20483
4.85, 3.132224E-4, 815.77563
4.90, 3.2755733E-4, 815.31506
4.95, 3.3825636E-4, 814.8115
5.00, 3.4743547E-4, 814.32654
5.05, 3.6126375E-4, 813.7687
5.10, 3.809631E-4, 813.16833
5.15, 4.0501356E-4, 812.54767
5.20, 4.1887164E-4, 811.83044
5.25, 4.3839216E-4, 811.0963
5.30, 4.8932433E-4, 810.29834
5.35, 5.789697E-4, 809.1814
5.40, 6.994903E-4, 807.4241
5.45, 8.684397E-4, 804.4673
5.50, 0.0011883676, 798.1243
5.55, 8.9389086E-4, 791.54395
5.60, 7.54863E-4, 789.1504
5.65, 6.566942E-4, 787.6333
5.70, 5.7917833E-4, 786.5591
5.75, 5.169809E-4, 785.74585
5.80, 4.7042966E-4, 785.09485
5.85, 4.3022633E-4, 784.5364
5.90, 3.9502978E-4, 784.0552
5.95, 3.643334E-4, 783.6403
6.00, 3.3915043E-4, 783.26965
6.05, 3.1539798E-4, 782.9446
6.10, 2.9602647E-4, 782.7153
6.15, 2.8333068E-4, 782.4532
6.20, 2.772808E-4, 782.21216
6.25, 2.7236342E-4, 781.9815
6.30, 2.6217103E-4, 781.7598
6.35, 2.4303794E-4, 781.55054
6.40, 2.1457672E-4, 781.35565
6.45, 1.8459558E-4, 781.17365
6.50, 1.5756488E-4, 780.9953
6.55, 1.3965368E-4, 780.8144
6.60, 1.3193488E-4, 780.6313
6.65, 1.3649464E-4, 780.4477
6.70, 1.5038252E-4, 780.25946
6.75, 1.7350912E-4, 780.06537
6.80, 2.0414591E-4, 779.8625
6.85, 2.3642182E-4, 779.64417
6.90, 2.6345253E-4, 779.3998
6.95, 2.8547645E-4, 779.13776
7.00, 3.030002E-4, 778.8568
7.05, 3.2249093E-4, 778.54626
7.10, 3.489852E-4, 778.25214
7.15, 3.8197637E-4, 777.87506
7.20, 4.1681528E-4, 777.4429
7.25, 4.5090914E-4, 776.9717
7.30, 4.812181E-4, 776.4358
7.35, 5.0634146E-4, 775.8475
7.40, 5.4219365E-4, 775.1979
7.45, 5.979538E-4, 774.42554
7.50, 6.566942E-4, 773.47656
7.55, 7.070899E-4, 772.3547
7.60, 7.8317523E-4, 770.9348
7.65, 9.4509125E-4, 768.45435
7.70, 8.288026E-4, 765.74097
7.75, 7.1695447E-4, 764.2823
7.80, 6.405413E-4, 763.3042
7.85, 5.841553E-4, 762.54663
7.90, 5.3834915E-4, 761.93555
7.95, 5.041659E-4, 761.4619
8.00, 4.7686696E-4, 761.039
8.05, 4.5117736E-4, 760.62854
8.10, 4.2665005E-4, 760.2492
8.15, 3.990233E-4, 759.9114
8.20, 3.7062168E-4, 759.59705
8.25, 3.4025311E-4, 759.2902
8.30, 3.1116605E-4, 758.9912
8.35, 2.824366E-4, 758.7772
8.40, 2.539754E-4, 758.59485
8.45, 2.2500753E-4, 758.4361
8.50, 1.9782782E-4, 758.2806
8.55, 1.7395616E-4, 758.122
8.60, 1.5825033E-4, 757.9611
8.65, 1.4686584E-4, 757.7978
8.70, 1.4394522E-4, 757.63245
8.75, 1.4659762E-4, 757.4649
8.80, 1.565516E-4, 757.29443
8.85, 1.7288327E-4, 757.11914
8.90, 1.9353628E-4, 756.9409
8.95, 2.1713972E-4, 756.74316
9.00, 2.3898482E-4, 756.541
9.05, 2.619326E-4, 756.33563
9.10, 2.8443336E-4, 756.1104
9.15, 3.068149E-4, 755.8705
9.20, 3.3131242E-4, 755.5562
9.25, 3.540516E-4, 755.25903
9.30, 3.7619472E-4, 754.92706
9.35, 4.0006638E-4, 754.58386
9.40, 4.248321E-4, 754.1959
9.45, 4.5472383E-4, 753.75085
9.50, 4.940033E-4, 753.23694
9.55, 5.453527E-4, 752.6509
9.60, 6.121099E-4, 751.91614
9.65, 6.996989E-4, 750.9192
9.70, 8.0889463E-4, 749.4778
9.75, 8.7735057E-4, 747.4586
9.80, 8.074939E-4, 745.65283
9.85, 7.248819E-4, 744.39075
9.90, 6.5740943E-4, 743.4337
9.95, 6.00785E-4, 742.67993
10.00, 5.5375695E-4, 742.07776
10.05, 5.156398E-4, 741.55896
10.10, 4.837215E-4, 741.0974
10.15, 4.556775E-4, 740.67303
10.20, 4.3025613E-4, 740.29565
10.25, 4.0659308E-4, 739.9539
10.30, 3.8653612E-4, 739.656
10.35, 3.6889315E-4, 739.3808
10.40, 3.5130978E-4, 739.08246
10.45, 3.3146143E-4, 738.84235
10.50, 3.08007E-4, 738.545
10.55, 2.7754903E-4, 738.2948
10.60, 2.476871E-4, 738.1231
10.65, 2.180636E-4, 737.9536
10.70, 1.9410253E-4, 737.7913
10.75, 1.7729402E-4, 737.6287
10.80, 1.6772747E-4, 737.46533
10.85, 1.6531348E-4, 737.2983
10.90, 1.6999245E-4, 737.1296
10.95, 1.7878413E-4, 736.9589
11.00, 1.9201636E-4, 736.7858
11.05, 2.0813942E-4, 736.60876
11.10, 2.2509694E-4, 736.4241
11.15, 2.4405122E-4, 736.22833
11.20, 2.6389956E-4, 736.02026
11.25, 2.8526783E-4, 735.78406
11.30, 3.0866265E-4, 735.52515
11.35, 3.3551455E-4, 735.2405
11.40, 3.5983324E-4, 734.93036
11.45, 3.7893653E-4, 734.60944
11.50, 3.9944053E-4, 734.2562
11.55, 4.247427E-4, 733.87195
11.60, 4.5612454E-4, 733.4347
11.65, 4.9704313E-4, 732.9339
11.70, 5.455911E-4, 732.3319
11.75, 6.006658E-4, 731.5797
11.80, 6.637871E-4, 730.63806
11.85, 7.7816844E-4, 729.2224
11.90, 9.037554E-4, 726.6715
11.95, 7.800758E-4, 724.45276
12.00, 6.75112E-4, 723.2039
12.05, 6.034076E-4, 722.36896
12.10, 5.5259466E-4, 721.7279
12.15, 5.1143765E-4, 721.20276
12.20, 4.7904253E-4, 720.7499
12.25, 4.528165E-4, 720.35333
12.30, 4.287958E-4, 720.02747
12.35, 4.042089E-4, 719.72577
12.40, 3.823042E-4, 719.45465
12.45, 3.6293268E-4, 719.23083
12.50, 3.4198165E-4, 719.0139
12.55, 3.2052398E-4, 718.779
12.60, 2.9706955E-4, 718.5812
12.65, 2.7352571E-4, 718.35583
12.70, 2.4971366E-4, 718.1218
12.75, 2.283752E-4, 717.9816
12.80, 2.1001697E-4, 717.8441
12.85, 1.9472837E-4, 717.69916
12.90, 1.8376112E-4, 717.5543
12.95, 1.771748E-4, 717.4033
13.00, 1.7786026E-4, 717.2488
13.05, 1.8396974E-4, 717.09094
13.10, 1.9723177E-4, 716.9258
13.15, 2.1627545E-4, 716.7529
13.20, 2.3826957E-4, 716.57227
13.25, 2.6091933E-4, 716.3668
13.30, 2.8711557E-4, 716.1699
13.35, 3.1089783E-4, 715.99506
13.40, 3.3524632E-4, 715.8184
13.45, 3.5616755E-4, 715.57666
13.50, 3.7428737E-4, 715.31165
13.55, 3.9207935E-4, 715.01587
13.60, 4.1168928E-4, 714.7077
13.65, 4.3353438E-4, 714.366
13.70, 4.581511E-4, 713.98804
13.75, 4.904866E-4, 713.5702
13.80, 5.310476E-4, 713.105
13.85, 5.786121E-4, 712.5532
13.90, 6.290078E-4, 711.8876
13.95, 6.939769E-4, 711.0526
14.00, 7.6788664E-4, 709.935
14.05, 7.905066E-4, 708.584
14.10, 7.291138E-4, 707.39844
14.15, 6.5907836E-4, 706.53577
14.20, 5.992949E-4, 705.8564
14.25, 5.4866076E-4, 705.3274
14.30, 5.0377846E-4, 704.8848
14.35, 4.6655536E-4, 704.511
14.40, 4.3562055E-4, 704.1755
14.45, 4.0888786E-4, 703.8739
14.50, 3.8391352E-4, 703.6137
14.55, 3.6206841E-4, 703.36975
14.60, 3.4105778E-4, 703.1773
14.65, 3.2126904E-4, 703.0294
14.70, 3.0085444E-4, 702.81836
14.75, 2.785921E-4, 702.70874
14.80, 2.578497E-4, 702.5569
14.85, 2.3806095E-4, 702.41266
14.90, 2.207756E-4, 702.27057
14.95, 2.052784E-4, 702.13184
15.00, 1.9428134E-4, 701.9937
15.05, 1.8671155E-4, 701.8521
15.10, 1.8417835E-4, 701.7097
15.15, 1.8626451E-4, 701.5661
15.20, 1.9362569E-4, 701.42224
15.25, 2.066195E-4, 701.27344
15.30, 2.219379E-4, 701.11926
15.35, 2.4357438E-4, 700.9382
15.40, 2.6634336E-4, 700.75916
15.45, 2.9063225E-4, 700.61957
15.50, 3.169477E-4, 700.4427
15.55, 3.425181E-4, 700.30237
15.60, 3.655553E-4, 700.06726
15.65, 3.889203E-4, 699.82935
15.70, 4.132688E-4, 699.5756
15.75, 4.3860078E-4, 699.2926
15.80, 4.6774745E-4, 698.97815
15.85, 5.015433E-4, 698.6233
15.90, 5.363226E-4, 698.1981
15.95, 5.749464E-4, 697.72375
16.00, 6.201267E-4, 697.15625
16.05, 6.7710876E-4, 696.46277
16.10, 7.3063374E-4, 695.5748
16.15, 7.402897E-4, 694.58185
16.20, 6.9847703E-4, 693.6904
16.25, 6.454885E-4, 692.9901
16.30, 5.981624E-4, 692.431
16.35, 5.584359E-4, 691.95776
16.40, 5.23448E-4, 691.5551
16.45, 4.927218E-4, 691.2048
16.50, 4.631877E-4, 690.9284
16.55, 4.3582916E-4, 690.65173
16.60, 4.095137E-4, 690.39417
16.65, 3.862083E-4, 690.1766
16.70, 3.6224723E-4, 689.9441
16.75, 3.3810735E-4, 689.77527
16.80, 3.1384826E-4, 689.60297
16.85, 2.8976798E-4, 689.41425
16.90, 2.6783347E-4, 689.2355
16.95, 2.449751E-4, 689.1011
17.00, 2.2631884E-4, 689.00134
17.05, 2.1183491E-4, 688.92914
17.10, 2.0343065E-4, 688.79767
17.15, 1.9538403E-4, 688.66595
17.20, 1.9353628E-4, 688.5295
17.25, 1.9553304E-4, 688.39136
17.30, 2.0286441E-4, 688.25006
17.35, 2.1359324E-4, 688.1094
17.40, 2.2575259E-4, 687.919
17.45, 2.4226308E-4, 687.7021
17.50, 2.6208162E-4, 687.4996
17.55, 2.8294325E-4, 687.3031
17.60, 3.0210614E-4, 687.14417
17.65, 3.2061338E-4, 686.94824
17.70, 3.4427643E-4, 686.7518
17.75, 3.6510825E-4, 686.5344
17.80, 3.886521E-4, 686.2726
17.85, 4.1344762E-4, 686.01013
17.90, 4.4319034E-4, 685.70856
17.95, 4.7588348E-4, 685.32983
18.00, 5.1403046E-4, 684.9469
18.05, 5.6234E-4, 684.48676
18.10, 6.144941E-4, 683.92267
18.15, 6.6909194E-4, 683.2294
18.20, 7.197857E-4, 682.3678
18.25, 7.2953105E-4, 681.4022
18.30, 6.8578124E-4, 680.5442
18.35, 6.348491E-4, 679.85345
18.40, 5.852282E-4, 679.3049
18.45, 5.4365396E-4, 678.83997
18.50, 5.083084E-4, 678.4751
18.55, 4.7716498E-4, 678.14154
18.60, 4.5084953E-4, 677.8471
18.65, 4.287064E-4, 677.574
18.70, 4.079044E-4, 677.3247
18.75, 3.875792E-4, 677.09875
18.80, 3.683865E-4, 676.89343
18.85, 3.4871697E-4, 676.70953
18.90, 3.2764673E-4, 676.563
18.95, 3.0720234E-4, 676.41943
19.00, 2.8458238E-4, 676.2645
19.05, 2.6157498E-4, 676.1404
19.10, 2.4160743E-4, 676.00684
19.15, 2.2393465E-4, 675.9221
19.20, 2.1138787E-4, 675.78204
19.25, 2.0211935E-4, 675.63525
19.30, 1.9794703E-4, 675.4981
19.35, 2.0033121E-4, 675.36676
19.40, 2.065599E-4, 675.2392
19.45, 2.1716952E-4, 675.1056
19.50, 2.322495E-4, 674.999
19.55, 2.487898E-4, 674.8853
19.60, 2.6774406E-4, 674.729
19.65, 2.888739E-4, 674.5935
19.70, 3.0973554E-4, 674.43787
19.75, 3.3041835E-4, 674.2822
19.80, 3.5479665E-4, 674.0799
19.85, 3.8132071E-4, 673.8777
19.90, 4.0259957E-4, 673.65424
19.95, 4.2244792E-4, 673.4038
20.00, 4.4250488E-4, 673.1271
20.05, 4.670918E-4, 672.839
20.10, 4.967153E-4, 672.49133
20.15, 5.316436E-4, 672.1068
20.20, 5.725622E-4, 671.667
20.25, 6.2564015E-4, 671.1007
20.30, 6.82801E-4, 670.363
20.35, 7.1686506E-4, 669.4622
20.40, 6.9049E-4, 668.59076
20.45, 6.3863397E-4, 667.8888
20.50, 5.9080124E-4, 667.344
20.55, 5.4731965E-4, 666.9058
20.60, 5.1158667E-4, 666.5394
20.65, 4.799068E-4, 666.2206
20.70, 4.5263767E-4, 665.94507
20.75, 4.2673945E-4, 665.6904
20.80, 4.031062E-4, 665.4802
20.85, 3.7634373E-4, 665.24786
20.90, 3.5229325E-4, 665.0853
20.95, 3.286004E-4, 664.93896
21.00, 3.0839443E-4, 664.76215
21.05, 2.8851628E-4, 664.6124
21.10, 2.7227402E-4, 664.49304
21.15, 2.566576E-4, 664.34814
21.20, 2.398789E-4, 664.2259
21.25, 2.2757053E-4, 664.12115
21.30, 2.168417E-4, 664.0054
21.35, 2.104342E-4, 663.88556
21.40, 2.0676851E-4, 663.7624
21.45, 2.0727515E-4, 663.63605
21.50, 2.1418929E-4, 663.4942
21.55, 2.2441149E-4, 663.33984
21.60, 2.3919344E-4, 663.1868
21.65, 2.5621057E-4, 663.077
21.70, 2.746284E-4, 662.9307
21.75, 2.9680133E-4, 662.7736
21.80, 3.1611323E-4, 662.64795
21.85, 3.3587217E-4, 662.4425
21.90, 3.5837293E-4, 662.26
21.95, 3.8141012E-4, 662.0438
22.00, 4.0224195E-4, 661.83044
22.05, 4.2456388E-4, 661.61035
22.10, 4.4891238E-4, 661.33167
22.15, 4.7573447E-4, 661.05347
22.20, 5.0747395E-4, 660.7354
22.25, 5.4705143E-4, 660.3786
22.30, 5.87523E-4, 659.9453
22.35, 6.225109E-4, 659.4515
22.40, 6.541014E-4, 658.8921
22.45, 6.711483E-4, 658.2693
22.50, 6.6262484E-4, 657.6444
22.55, 6.312132E-4, 657.0891
22.60, 5.9086084E-4, 656.60986
22.65, 5.52088E-4, 656.2219
22.70, 5.168319E-4, 655.87115
22.75, 4.8345327E-4, 655.5846
22.80, 4.5457482E-4, 655.3243
22.85, 4.2673945E-4, 655.09656
22.90, 4.0340424E-4, 654.88995
22.95, 3.8212538E-4, 654.6985
23.00, 3.6036968E-4, 654.5181
23.05, 3.415048E-4, 654.36816
23.10, 3.221631E-4, 654.2292
23.15, 3.0201674E-4, 654.0867
23.20, 2.8201938E-4, 653.9748
23.25, 2.6372075E-4, 653.8751
23.30, 2.4583936E-4, 653.7667
23.35, 2.2917986E-4, 653.6612
23.40, 2.1788478E-4, 653.56665
23.45, 2.0992756E-4, 653.4559
23.50, 2.0608306E-4, 653.34106
23.55, 2.0727515E-4, 653.2178
23.60, 2.1249056E-4, 653.08356
23.65, 2.2181869E-4, 652.9356
23.70, 2.3505092E-4, 652.7953
23.75, 2.5093555E-4, 652.68286
23.80, 2.6789308E-4, 652.54224
23.85, 2.875626E-4, 652.4072
23.90, 3.0949712E-4, 652.2529
23.95, 3.3208728E-4, 652.091
24.00, 3.5488605E-4, 651.92914
24.05, 3.7747622E-4, 651.7566
24.10, 4.0015578E-4, 651.5644
24.15, 4.2170286E-4, 651.34686
24.20, 4.4763088E-4, 651.11475
24.25, 4.7677755E-4, 650.85297
24.30, 5.0896406E-4, 650.55536
24.35, 5.427897E-4, 650.20105
24.40, 5.790293E-4, 649.79474
24.45, 6.187856E-4, 649.3087
24.50, 6.541014E-4, 648.7317
24.55, 6.6018105E-4, 648.0978
24.60, 6.3574314E-4, 647.52686
24.65, 6.007254E-4, 647.04407
24.70, 5.662143E-4, 646.63635
24.75, 5.351007E-4, 646.28906
24.80, 5.054176E-4, 645.98724
24.85, 4.7662854E-4, 645.71844
24.90, 4.5248866E-4, 645.4782
24.95, 4.3064356E-4, 645.2535
25.00, 4.0766597E-4, 645.04987
25.05, 3.8412213E-4, 644.9054
25.10, 3.618896E-4, 644.7366
25.15, 3.4055114E-4, 644.6046
25.20, 3.194213E-4, 644.4807
25.25, 3.0094385E-4, 644.3672
25.30, 2.8181076E-4, 644.22736
25.35, 2.6217103E-4, 644.10034
25.40, 2.4601817E-4, 643.9884
25.45, 2.3257732E-4, 643.8816
25.50, 2.233386E-4, 643.7706
25.55, 2.1895766E-4, 643.66345
25.60, 2.182424E-4, 643.5523
25.65, 2.2011995E-4, 643.4336
25.70, 2.2736192E-4, 643.31244
25.75, 2.3818016E-4, 643.19244
25.80, 2.5129318E-4, 643.07965
25.85, 2.6461482E-4, 642.93787
25.90, 2.8169155E-4, 642.7894
25.95, 2.9873848E-4, 642.6495
26.00, 3.1602383E-4, 642.5089
26.05, 3.335774E-4, 642.3084
26.10, 3.5214424E-4, 642.1452
26.15, 3.7321448E-4, 641.9733
26.20, 3.951788E-4, 641.74365
26.25, 4.18216E-4, 641.53516
26.30, 4.441142E-4, 641.29205
26.35, 4.7409534E-4, 641.03375
26.40, 5.05507E-4, 640.73883
26.45, 5.400181E-4, 640.3966
26.50, 5.7709217E-4, 640.00116
26.55, 6.131828E-4, 639.5419
26.60, 6.4077973E-4, 639.0176
26.65, 6.4626336E-4, 638.45605
26.70, 6.276667E-4, 637.9328
26.75, 5.95212E-4, 637.4833
26.80, 5.5733323E-4, 637.0912
26.85, 5.224645E-4, 636.7717
26.90, 4.900396E-4, 636.49396
26.95, 4.6294928E-4, 636.2472
27.00, 4.3803453E-4, 636.0245
27.05, 4.1607022E-4, 635.81995
27.10, 3.953576E-4, 635.63214
27.15, 3.7568808E-4, 635.45374
27.20, 3.5583973E-4, 635.3128
27.25, 3.3792853E-4, 635.17615
27.30, 3.183186E-4, 635.05115
27.35, 3.0070543E-4, 634.9252
27.40, 2.811551E-4, 634.80695
27.45, 2.6467443E-4, 634.70386
27.50, 2.490282E-4, 634.6176
27.55, 2.374351E-4, 634.516
27.60, 2.2733212E-4, 634.42346
27.65, 2.2232533E-4, 634.3243
27.70, 2.2062659E-4, 634.21796
27.75, 2.2312999E-4, 634.10626
27.80, 2.2959709E-4, 633.9906
27.85, 2.3964047E-4, 633.8745
27.90, 2.5212765E-4, 633.73303
27.95, 2.683699E-4, 633.6022
28.00, 2.8586388E-4, 633.47943
28.05, 3.0368567E-4, 633.372
28.10, 3.2499433E-4, 633.2381
28.15, 3.4710765E-4, 633.09106
28.20, 3.6999583E-4, 632.93396
28.25, 3.9318204E-4, 632.77826
28.30, 4.146397E-4, 632.60077
28.35, 4.3532252E-4, 632.4044
28.40, 4.5603514E-4, 632.18964
28.45, 4.7761202E-4, 631.9424
28.50, 5.028546E-4, 631.6818
28.55, 5.335212E-4, 631.38245
28.60, 5.6678057E-4, 631.0287
28.65, 6.0230494E-4, 630.6214
28.70, 6.245971E-4, 630.1451
28.75, 6.2668324E-4, 629.6562
28.80, 6.0907006E-4, 629.20306
28.85, 5.79834E-4, 628.80255
28.90, 5.4863095E-4, 628.4592
28.95, 5.174577E-4, 628.1671
29.00, 4.905462E-4, 627.9166
29.05, 4.6563148E-4, 627.68536
29.10, 4.4107437E-4, 627.4854
29.15, 4.1633844E-4, 627.28876
29.20, 3.912151E-4, 627.1294
29.25, 3.668368E-4, 627.0
29.30, 3.43889E-4, 626.91595
29.35, 3.2004714E-4, 626.7974
29.40, 3.0305982E-4, 626.6931
29.45, 2.847016E-4, 626.5914
29.50, 2.7140975E-4, 626.47107
29.55, 2.5823712E-4, 626.34863
29.60, 2.4741888E-4, 626.2428
29.65, 2.3886561E-4, 626.13367
29.70, 2.3323298E-4, 626.0333
29.75, 2.283752E-4, 625.93274
29.80, 2.2760034E-4, 625.8274
29.85, 2.3189187E-4, 625.7141
29.90, 2.3895502E-4, 625.5996
29.95, 2.4840236E-4, 625.4973
30.00, 2.5957823E-4, 625.3781
30.05, 2.759993E-4, 625.27185
